지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
119,2018-01-01 00:00,-1.8,,2,290,43,2.3,-12.7,1022.2,1026.6,,,,,0,0,,,2000,,,-.9,,,,
119,2018-01-01 01:00,-2.6,,.9,270,46,2.3,-12.6,1022.1,1026.5,,,,,,0,,,2000,,,-1.1,,,,
119,2018-01-01 02:00,-3,,1.1,320,48,2.4,-12.4,1022.1,1026.5,,,,,,0,,,2000,,,-1.3,,,,
119,2018-01-01 03:00,-4.2,,.4,0,58,2.6,-11.2,1022.4,1026.8,,,,,0,0,,,2000,,,-1.5,,,,
119,2018-01-01 04:00,-5.3,,0,0,65,2.7,-10.8,1022.5,1026.9,,,,,0,0,,,2000,,,-1.8,,,,
119,2018-01-01 05:00,-5.5,,.6,270,69,2.8,-10.2,1022.6,1027,,,,,0,0,,,2000,,,-2.1,,,,
119,2018-01-01 06:00,-6,,.2,0,74,2.9,-9.8,1022.7,1027.1,,,,,0,0,,,1998,,,-2.4,,,,
119,2018-01-01 07:00,-6.6,,0,0,76,2.8,-10.1,1023.1,1027.6,,,,,0,0,,,1962,,,-2.6,,,,
119,2018-01-01 08:00,-6.8,,0,0,78,2.9,-9.9,1023.4,1027.9,0,0,,,0,0,,,1933,,,-2.8,,,,
119,2018-01-01 09:00,-3.5,,.5,160,71,3.3,-8,1023.9,1028.3,1,.22,,,0,0,,,1251,,,-2.3,,,,
119,2018-01-01 10:00,-1.8,,1.3,180,54,2.9,-9.8,1024.7,1029.1,1,.69,,,0,0,,,1633,,,-1.5,,,,
119,2018-01-01 11:00,.4,,1.4,200,48,3,-9.3,1025.1,1029.5,1,1.03,,,3,0,Ci,,1625,,,-.2,,,,
119,2018-01-01 12:00,3.2,,1.9,290,28,2.1,-13.6,1024.5,1028.8,1,1.31,,,0,0,,,1784,,,0,,,,
119,2018-01-01 13:00,3.7,,2.6,270,28,2.2,-13.1,1023.6,1027.9,1,1.34,,,7,2,ScCi,17,1804,,,0,,,,
119,2018-01-01 14:00,3.1,,2.5,250,31,2.4,-12.4,1023.3,1027.6,.8,1.02,,,7,4,ScAc,14,1839,,,0,,,,
119,2018-01-01 15:00,3.3,,3,250,33,2.6,-11.4,1023.1,1027.4,.8,.91,,,7,7,Sc,13,1787,,,.1,,,,
119,2018-01-01 16:00,2.7,,2.8,270,36,2.7,-10.9,1023.3,1027.6,1,.76,,,5,2,ScCi,10,1419,,,-.1,,,,
119,2018-01-01 17:00,1.7,,2.1,270,37,2.6,-11.4,1023.7,1028,.7,.27,,,0,0,,,1632,,,-.1,,,,
119,2018-01-01 18:00,.7,,1.5,270,44,2.8,-10.1,1024,1028.3,0,.01,,,0,0,,,1685,,,-.2,,,,
119,2018-01-01 19:00,-1.5,,.5,320,53,2.9,-9.8,1024.1,1028.5,,,,,,,,,1645,,,-.4,,,,
119,2018-01-01 20:00,-2.3,,0,0,61,3.1,-8.8,1024.4,1028.8,,,,,,0,,,1478,,,-.8,,,,
119,2018-01-01 21:00,-2.8,,0,0,66,3.3,-8.2,1024.4,1028.8,,,,,0,0,,,1356,,,-1.3,,,,
119,2018-01-01 22:00,-3.4,,0,0,71,3.4,-7.9,1024.7,1029.1,,,,,,0,,,1227,,,-1.7,,,,
119,2018-01-01 23:00,-3.9,,0,0,74,3.4,-7.8,1024.6,1029,,,,,,0,,,1120,,,-2,,,,
119,2018-01-02 00:00,-4.3,,.2,0,78,3.5,-7.5,1024.9,1029.3,,,,,0,0,,,986,,19,-2.2,,,,
119,2018-01-02 01:00,-4.2,,.6,180,77,3.5,-7.6,1024.8,1029.2,,,,,,0,,,906,,19,-2.4,,,,
119,2018-01-02 02:00,-4.4,,.4,0,83,3.7,-6.8,1024.7,1029.1,,,,,,0,,,771,,19,-2.6,,,,
119,2018-01-02 03:00,-5.1,,.4,0,89,3.7,-6.6,1024.9,1029.3,,,,,0,0,,,663,,19,-2.7,,,,
119,2018-01-02 04:00,-5.4,,0,0,90,3.7,-6.7,1024.5,1028.9,,,,,0,0,,,669,,19,-2.8,,,,
119,2018-01-02 05:00,-5.3,,.5,180,92,3.8,-6.4,1024.3,1028.7,,,,,0,0,,,644,,19,-2.9,,,,
119,2018-01-02 06:00,-5.3,,.2,0,94,3.9,-6.1,1024.7,1029.1,,,,,0,0,,,592,,19,-2.9,,,,
119,2018-01-02 07:00,-5,,.8,270,95,4,-5.6,1024.8,1029.2,,,,,0,0,,,591,,19,-2.9,,,,
119,2018-01-02 08:00,-4.8,,.5,360,95,4.1,-5.4,1025,1029.4,0,0,,,2,2,Sc,15,534,,19,-2.9,,,,
119,2018-01-02 09:00,-2.8,,.2,0,91,4.5,-4,1025.5,1029.9,0,.08,,,9,9,Sc,14,520,,19,-1.5,,,,
119,2018-01-02 10:00,-.2,,1.4,270,71,4.3,-4.8,1025.7,1030.1,.5,.42,,,0,0,,,767,,19,-.8,,,,
119,2018-01-02 11:00,1.7,,1.6,290,44,3,-9.2,1026,1030.3,1,.79,,,0,0,,,1680,,19,-.2,,,,
119,2018-01-02 12:00,1.9,,3,340,25,1.7,-16.1,1025.2,1029.5,1,1,,,0,0,,,1985,,,-.2,,,,
