lon,lat,lev,time,dni
2.0,32.5,11.0,2020-06-14,-105.44227
2.0,32.5,11.0,2020-06-15,-161.5125
2.0,32.5,11.0,2020-06-16,808.54956
2.0,32.5,11.0,2020-06-17,806.54865
2.0,32.5,11.0,2020-06-18,808.7686
2.0,32.5,11.0,2020-06-19,810.4528
2.0,32.5,11.0,2020-06-20,-105.153946
2.0,32.5,11.0,2020-06-21,-161.34782
2.0,32.5,11.0,2020-06-22,-80.27396
2.0,32.5,11.0,2020-06-23,797.172
2.0,32.5,11.0,2020-06-24,-129.51422
2.0,32.5,11.0,2020-06-25,804.97235
2.0,32.5,11.0,2020-06-26,-122.02679
2.0,32.5,11.0,2020-06-27,-154.4945
2.0,32.5,11.0,2020-06-28,800.3844
2.0,32.5,11.0,2020-06-29,-151.42201
2.0,32.5,11.0,2020-06-30,791.32556
2.0,32.5,11.0,2020-07-01,88.2927
2.0,32.5,11.0,2020-07-02,-98.35223
2.0,32.5,11.0,2020-07-03,789.80255
2.0,32.5,11.0,2020-07-04,811.9058
2.0,32.5,11.0,2020-07-05,814.64435
2.0,32.5,11.0,2020-07-06,-144.00826
2.0,32.5,11.0,2020-07-07,593.22034
2.0,32.5,11.0,2020-07-08,-156.8956
2.0,32.5,11.0,2020-07-09,-161.51282
2.0,32.5,11.0,2020-07-10,-161.45316
2.0,32.5,11.0,2020-07-11,-161.51282
2.0,32.5,11.0,2020-07-12,706.3773
2.0,32.5,11.0,2020-07-13,795.30255
2.0,32.5,11.0,2020-07-14,-76.36103
2.0,32.5,11.0,2020-07-15,477.04675
2.0,32.5,11.0,2020-07-16,-151.79614
2.0,32.5,11.0,2020-07-17,650.9979
2.0,32.5,11.0,2020-07-18,-161.48984
2.0,32.5,11.0,2020-07-19,-161.51282
2.0,32.5,11.0,2020-07-20,-161.51282
2.0,32.5,11.0,2020-07-21,733.72375
2.0,32.5,11.0,2020-07-22,-160.0609
2.0,32.5,11.0,2020-07-23,-161.51282
2.0,32.5,11.0,2020-07-24,-156.23631
2.0,32.5,11.0,2020-07-25,-160.37083
2.0,32.5,11.0,2020-07-26,-161.02617
2.0,32.5,11.0,2020-07-27,94.82607
2.0,32.5,12.0,2020-04-01,115.25053
2.0,32.5,12.0,2020-04-02,882.19684
2.0,32.5,12.0,2020-04-03,911.544
2.0,32.5,12.0,2020-04-04,913.44977
2.0,32.5,12.0,2020-04-05,768.7352
2.0,32.5,12.0,2020-04-06,856.5053
2.0,32.5,12.0,2020-04-07,897.4793
2.0,32.5,12.0,2020-04-08,844.32794
2.0,32.5,12.0,2020-04-09,824.5496
2.0,32.5,12.0,2020-04-10,-160.43568
2.0,32.5,12.0,2020-04-11,784.7573
2.0,32.5,12.0,2020-04-12,886.71967
2.0,32.5,12.0,2020-04-13,887.858
2.0,32.5,12.0,2020-04-14,269.57285
2.0,32.5,12.0,2020-04-15,865.5059
2.0,32.5,12.0,2020-04-16,-175.46202
2.0,32.5,12.0,2020-04-17,853.70856
2.0,32.5,12.0,2020-04-18,-177.00732
2.0,32.5,12.0,2020-04-19,842.82227
2.0,32.5,12.0,2020-04-20,892.9654
2.0,32.5,12.0,2020-04-21,888.34784
2.0,32.5,12.0,2020-04-22,875.6442
2.0,32.5,12.0,2020-04-23,889.4045
2.0,32.5,12.0,2020-04-24,854.91327
2.0,32.5,12.0,2020-04-25,882.0286
2.0,32.5,12.0,2020-04-26,625.76556
2.0,32.5,12.0,2020-04-27,862.22394
2.0,32.5,12.0,2020-04-28,858.3194
2.0,32.5,12.0,2020-04-29,843.58203
2.0,32.5,12.0,2020-04-30,728.9548
2.0,32.5,12.0,2020-05-01,-114.835945
2.0,32.5,12.0,2020-05-02,807.9691
2.0,32.5,12.0,2020-05-03,-56.028526
2.0,32.5,12.0,2020-05-04,840.9199
2.0,32.5,12.0,2020-05-05,861.60297
2.0,32.5,12.0,2020-05-06,769.04456
2.0,32.5,12.0,2020-05-07,-177.00764
2.0,32.5,12.0,2020-05-08,-154.52843
2.0,32.5,12.0,2020-05-09,842.52423
2.0,32.5,12.0,2020-05-10,843.1594
2.0,32.5,12.0,2020-05-11,859.0098
2.0,32.5,12.0,2020-05-12,767.42755
2.0,32.5,12.0,2020-05-13,-176.97842
2.0,32.5,12.0,2020-05-14,-172.80222
2.0,32.5,12.0,2020-05-15,819.7225
2.0,32.5,12.0,2020-05-16,290.67697
2.0,32.5,12.0,2020-05-17,-129.32028
2.0,32.5,12.0,2020-05-18,827.7918
2.0,32.5,12.0,2020-05-19,587.6973
2.0,32.5,12.0,2020-05-20,280.32855
2.0,32.5,12.0,2020-05-21,823.1798
2.0,32.5,12.0,2020-05-22,143.82246
2.0,32.5,12.0,2020-05-23,-77.13344
2.0,32.5,12.0,2020-05-24,825.13855
2.0,32.5,12.0,2020-05-25,849.75995
2.0,32.5,12.0,2020-05-26,528.6484
2.0,32.5,12.0,2020-05-27,843.7045
2.0,32.5,12.0,2020-05-28,502.06583
2.0,32.5,12.0,2020-05-29,-177.00754
2.0,32.5,12.0,2020-05-30,824.84937
2.0,32.5,12.0,2020-05-31,-136.87831
2.0,32.5,12.0,2020-06-01,814.6601
2.0,32.5,12.0,2020-06-02,380.87436
2.0,32.5,12.0,2020-06-03,800.2995
2.0,32.5,12.0,2020-06-04,213.62791
2.0,32.5,12.0,2020-06-05,808.019
2.0,32.5,12.0,2020-06-06,818.63666
2.0,32.5,12.0,2020-06-07,790.92126
2.0,32.5,12.0,2020-06-08,619.6009
2.0,32.5,12.0,2020-06-09,-177.0075
2.0,32.5,12.0,2020-06-10,305.189
2.0,32.5,12.0,2020-06-11,-138.86829
2.0,32.5,12.0,2020-06-12,236.49486
2.0,32.5,12.0,2020-06-13,816.8423
2.0,32.5,12.0,2020-06-14,-148.32655
2.0,32.5,12.0,2020-06-15,-173.05714
2.0,32.5,12.0,2020-06-16,801.33954
2.0,32.5,12.0,2020-06-17,799.13995
2.0,32.5,12.0,2020-06-18,802.42236
2.0,32.5,12.0,2020-06-19,804.8346
2.0,32.5,12.0,2020-06-20,272.28506
2.0,32.5,12.0,2020-06-21,-177.00764
2.0,32.5,12.0,2020-06-22,-11.011619
2.0,32.5,12.0,2020-06-23,797.4884
2.0,32.5,12.0,2020-06-24,130.94435
2.0,32.5,12.0,2020-06-25,790.08563
2.0,32.5,12.0,2020-06-26,-177.00554
2.0,32.5,12.0,2020-06-27,-169.90414
2.0,32.5,12.0,2020-06-28,788.9844
2.0,32.5,12.0,2020-06-29,-50.47336
2.0,32.5,12.0,2020-06-30,675.1315
2.0,32.5,12.0,2020-07-01,557.69196
2.0,32.5,12.0,2020-07-02,631.71643
2.0,32.5,12.0,2020-07-03,784.23004
2.0,32.5,12.0,2020-07-04,804.5774
2.0,32.5,12.0,2020-07-05,808.3047
2.0,32.5,12.0,2020-07-06,241.8704
2.0,32.5,12.0,2020-07-07,398.36722
2.0,32.5,12.0,2020-07-08,-176.96492
2.0,32.5,12.0,2020-07-09,-177.00764
2.0,32.5,12.0,2020-07-10,-173.8183
2.0,32.5,12.0,2020-07-11,118.19819
2.0,32.5,12.0,2020-07-12,777.6651
2.0,32.5,12.0,2020-07-13,791.4003
2.0,32.5,12.0,2020-07-14,-33.34942
2.0,32.5,12.0,2020-07-15,98.641
2.0,32.5,12.0,2020-07-16,-161.97165
2.0,32.5,12.0,2020-07-17,807.702
2.0,32.5,12.0,2020-07-18,-176.99658
2.0,32.5,12.0,2020-07-19,-176.8831
2.0,32.5,12.0,2020-07-20,-177.00764
2.0,32.5,12.0,2020-07-21,771.31476
2.0,32.5,12.0,2020-07-22,647.5475
2.0,32.5,12.0,2020-07-23,-177.0049
2.0,32.5,12.0,2020-07-24,-173.14561
2.0,32.5,12.0,2020-07-25,-171.88193
2.0,32.5,12.0,2020-07-26,-175.51987
2.0,32.5,12.0,2020-07-27,-146.7718
2.0,32.5,13.0,2020-04-01,308.78625
2.0,32.5,13.0,2020-04-02,868.32214
2.0,32.5,13.0,2020-04-03,897.2854
2.0,32.5,13.0,2020-04-04,893.79504
2.0,32.5,13.0,2020-04-05,683.9025
2.0,32.5,13.0,2020-04-06,836.62573
2.0,32.5,13.0,2020-04-07,877.5492
2.0,32.5,13.0,2020-04-08,856.0884
2.0,32.5,13.0,2020-04-09,473.4878
2.0,32.5,13.0,2020-04-10,-189.76227
2.0,32.5,13.0,2020-04-11,295.99155
2.0,32.5,13.0,2020-04-12,867.2379
2.0,32.5,13.0,2020-04-13,866.417
2.0,32.5,13.0,2020-04-14,389.16278
2.0,32.5,13.0,2020-04-15,825.32385
2.0,32.5,13.0,2020-04-16,-191.82895
2.0,32.5,13.0,2020-04-17,834.063
2.0,32.5,13.0,2020-04-18,-195.65308
2.0,32.5,13.0,2020-04-19,821.8674
2.0,32.5,13.0,2020-04-20,871.286
2.0,32.5,13.0,2020-04-21,791.1952
2.0,32.5,13.0,2020-04-22,857.3368
2.0,32.5,13.0,2020-04-23,868.2477
2.0,32.5,13.0,2020-04-24,837.44165
2.0,32.5,13.0,2020-04-25,862.3634
2.0,32.5,13.0,2020-04-26,57.483208
2.0,32.5,13.0,2020-04-27,845.36523
2.0,32.5,13.0,2020-04-28,840.74414
2.0,32.5,13.0,2020-04-29,820.3337
2.0,32.5,13.0,2020-04-30,17.81968
2.0,32.5,13.0,2020-05-01,-193.101
2.0,32.5,13.0,2020-05-02,790.1632
2.0,32.5,13.0,2020-05-03,37.08329
2.0,32.5,13.0,2020-05-04,824.141
2.0,32.5,13.0,2020-05-05,836.86597
2.0,32.5,13.0,2020-05-06,-20.340508
2.0,32.5,13.0,2020-05-07,-195.65308
2.0,32.5,13.0,2020-05-08,-42.750343
2.0,32.5,13.0,2020-05-09,816.3415
2.0,32.5,13.0,2020-05-10,827.02545
2.0,32.5,13.0,2020-05-11,840.0719
2.0,32.5,13.0,2020-05-12,732.26495
2.0,32.5,13.0,2020-05-13,-195.42632
2.0,32.5,13.0,2020-05-14,-129.8154
2.0,32.5,13.0,2020-05-15,801.5999
2.0,32.5,13.0,2020-05-16,782.1595
2.0,32.5,13.0,2020-05-17,720.23944
2.0,32.5,13.0,2020-05-18,809.399
2.0,32.5,13.0,2020-05-19,421.073
2.0,32.5,13.0,2020-05-20,584.50433
2.0,32.5,13.0,2020-05-21,802.8833
2.0,32.5,13.0,2020-05-22,-195.27336
2.0,32.5,13.0,2020-05-23,-172.21854
2.0,32.5,13.0,2020-05-24,805.35156
2.0,32.5,13.0,2020-05-25,832.31384
2.0,32.5,13.0,2020-05-26,814.70496
2.0,32.5,13.0,2020-05-27,825.52936
2.0,32.5,13.0,2020-05-28,536.65326
2.0,32.5,13.0,2020-05-29,-195.65158
2.0,32.5,13.0,2020-05-30,739.57465
2.0,32.5,13.0,2020-05-31,-46.589943
2.0,32.5,13.0,2020-06-01,791.9913
2.0,32.5,13.0,2020-06-02,413.83026
2.0,32.5,13.0,2020-06-03,780.77936
2.0,32.5,13.0,2020-06-04,622.29626
2.0,32.5,13.0,2020-06-05,787.31323
2.0,32.5,13.0,2020-06-06,799.4826
2.0,32.5,13.0,2020-06-07,758.699
2.0,32.5,13.0,2020-06-08,760.81476
2.0,32.5,13.0,2020-06-09,-195.64171
2.0,32.5,13.0,2020-06-10,45.60949
2.0,32.5,13.0,2020-06-11,557.7521
2.0,32.5,13.0,2020-06-12,298.7585
2.0,32.5,13.0,2020-06-13,793.7441
2.0,32.5,13.0,2020-06-14,-189.10936
2.0,32.5,13.0,2020-06-15,-195.36844
2.0,32.5,13.0,2020-06-16,778.6958
2.0,32.5,13.0,2020-06-17,717.39886
2.0,32.5,13.0,2020-06-18,784.165
2.0,32.5,13.0,2020-06-19,786.4532
2.0,32.5,13.0,2020-06-20,402.9884
2.0,32.5,13.0,2020-06-21,-195.65308
2.0,32.5,13.0,2020-06-22,-19.285011
2.0,32.5,13.0,2020-06-23,778.2948
2.0,32.5,13.0,2020-06-24,319.3308
2.0,32.5,13.0,2020-06-25,770.47986
2.0,32.5,13.0,2020-06-26,-185.4331
2.0,32.5,13.0,2020-06-27,-195.09079
2.0,32.5,13.0,2020-06-28,646.48553
2.0,32.5,13.0,2020-06-29,-195.29263
2.0,32.5,13.0,2020-06-30,114.49743
2.0,32.5,13.0,2020-07-01,574.77594
2.0,32.5,13.0,2020-07-02,496.51703
2.0,32.5,13.0,2020-07-03,624.7284
2.0,32.5,13.0,2020-07-04,775.6581
2.0,32.5,13.0,2020-07-05,788.32886
2.0,32.5,13.0,2020-07-06,634.6052
2.0,32.5,13.0,2020-07-07,354.99243
2.0,32.5,13.0,2020-07-08,-195.6521
2.0,32.5,13.0,2020-07-09,-195.59875
2.0,32.5,13.0,2020-07-10,-194.99277
2.0,32.5,13.0,2020-07-11,766.6377
2.0,32.5,13.0,2020-07-12,779.5423
2.0,32.5,13.0,2020-07-13,768.6165
2.0,32.5,13.0,2020-07-14,-195.0565
2.0,32.5,13.0,2020-07-15,643.4318
2.0,32.5,13.0,2020-07-16,-179.72272
2.0,32.5,13.0,2020-07-17,791.0275
2.0,32.5,13.0,2020-07-18,-195.65282
2.0,32.5,13.0,2020-07-19,-195.65308
2.0,32.5,13.0,2020-07-20,-195.65308
2.0,32.5,13.0,2020-07-21,397.71655
2.0,32.5,13.0,2020-07-22,683.74005
2.0,32.5,13.0,2020-07-23,-117.84122
2.0,32.5,13.0,2020-07-24,-184.32501
2.0,32.5,13.0,2020-07-25,-163.92802
2.0,32.5,13.0,2020-07-26,-194.20921
2.0,32.5,13.0,2020-07-27,-189.86237
2.0,32.5,14.0,2020-04-01,282.32242
2.0,32.5,14.0,2020-04-02,890.33093
2.0,32.5,14.0,2020-04-03,913.86743
2.0,32.5,14.0,2020-04-04,912.9734
2.0,32.5,14.0,2020-04-05,495.28497
2.0,32.5,14.0,2020-04-06,854.6974
2.0,32.5,14.0,2020-04-07,897.1644
2.0,32.5,14.0,2020-04-08,874.2151
2.0,32.5,14.0,2020-04-09,680.316
2.0,32.5,14.0,2020-04-10,-164.77231
2.0,32.5,14.0,2020-04-11,-140.61339
2.0,32.5,14.0,2020-04-12,881.7611
2.0,32.5,14.0,2020-04-13,889.0416
2.0,32.5,14.0,2020-04-14,559.8975
2.0,32.5,14.0,2020-04-15,774.44653
2.0,32.5,14.0,2020-04-16,-21.174028
2.0,32.5,14.0,2020-04-17,851.5917
2.0,32.5,14.0,2020-04-18,-168.58142
2.0,32.5,14.0,2020-04-19,392.60132
2.0,32.5,14.0,2020-04-20,886.57385
2.0,32.5,14.0,2020-04-21,202.62595
2.0,32.5,14.0,2020-04-22,873.82104
2.0,32.5,14.0,2020-04-23,878.8342
2.0,32.5,14.0,2020-04-24,851.5932
2.0,32.5,14.0,2020-04-25,878.6655
2.0,32.5,14.0,2020-04-26,863.0543
2.0,32.5,14.0,2020-04-27,861.152
2.0,32.5,14.0,2020-04-28,861.31604
2.0,32.5,14.0,2020-04-29,835.8291
2.0,32.5,14.0,2020-04-30,-93.07027
2.0,32.5,14.0,2020-05-01,-107.07056
2.0,32.5,14.0,2020-05-02,808.10846
2.0,32.5,14.0,2020-05-03,-168.58142
2.0,32.5,14.0,2020-05-04,843.61053
2.0,32.5,14.0,2020-05-05,854.092
2.0,32.5,14.0,2020-05-06,192.92819
2.0,32.5,14.0,2020-05-07,-166.25313
2.0,32.5,14.0,2020-05-08,2.722333
2.0,32.5,14.0,2020-05-09,82.42372
2.0,32.5,14.0,2020-05-10,841.027
2.0,32.5,14.0,2020-05-11,858.0541
2.0,32.5,14.0,2020-05-12,405.90558
2.0,32.5,14.0,2020-05-13,-163.58047
2.0,32.5,14.0,2020-05-14,-62.007336
2.0,32.5,14.0,2020-05-15,819.0971
2.0,32.5,14.0,2020-05-16,799.73785
2.0,32.5,14.0,2020-05-17,42.98541
2.0,32.5,14.0,2020-05-18,826.4278
2.0,32.5,14.0,2020-05-19,725.1993
2.0,32.5,14.0,2020-05-20,414.7674
2.0,32.5,14.0,2020-05-21,820.05994
2.0,32.5,14.0,2020-05-22,106.19641
2.0,32.5,14.0,2020-05-23,-138.74684
2.0,32.5,14.0,2020-05-24,822.7545
2.0,32.5,14.0,2020-05-25,581.91986
2.0,32.5,14.0,2020-05-26,829.70386
2.0,32.5,14.0,2020-05-27,844.26245
2.0,32.5,14.0,2020-05-28,251.41898
2.0,32.5,14.0,2020-05-29,-168.58142
2.0,32.5,14.0,2020-05-30,425.45563
2.0,32.5,14.0,2020-05-31,696.21783
2.0,32.5,14.0,2020-06-01,808.20825
2.0,32.5,14.0,2020-06-02,453.53522
2.0,32.5,14.0,2020-06-03,796.4147
2.0,32.5,14.0,2020-06-04,678.54126
2.0,32.5,14.0,2020-06-05,803.7903
2.0,32.5,14.0,2020-06-06,817.1238
2.0,32.5,14.0,2020-06-07,755.4832
2.0,32.5,14.0,2020-06-08,793.255
2.0,32.5,14.0,2020-06-09,-167.4987
2.0,32.5,14.0,2020-06-10,775.5506
2.0,32.5,14.0,2020-06-11,789.6215
2.0,32.5,14.0,2020-06-12,663.72205
2.0,32.5,14.0,2020-06-13,775.196
2.0,32.5,14.0,2020-06-14,-165.51788
2.0,32.5,14.0,2020-06-15,-168.58122
2.0,32.5,14.0,2020-06-16,795.3911
2.0,32.5,14.0,2020-06-17,701.5396
2.0,32.5,14.0,2020-06-18,801.9642
2.0,32.5,14.0,2020-06-19,804.5318
2.0,32.5,14.0,2020-06-20,-150.22455
2.0,32.5,14.0,2020-06-21,-168.5814
2.0,32.5,14.0,2020-06-22,-101.943954
2.0,32.5,14.0,2020-06-23,796.66266
2.0,32.5,14.0,2020-06-24,553.7976
2.0,32.5,14.0,2020-06-25,803.3038
2.0,32.5,14.0,2020-06-26,-168.58142
2.0,32.5,14.0,2020-06-27,-166.6336
2.0,32.5,14.0,2020-06-28,63.671886
2.0,32.5,14.0,2020-06-29,-168.58142
2.0,32.5,14.0,2020-06-30,195.9031
2.0,32.5,14.0,2020-07-01,-128.74998
2.0,32.5,14.0,2020-07-02,509.4328
2.0,32.5,14.0,2020-07-03,83.13338
2.0,32.5,14.0,2020-07-04,634.5261
2.0,32.5,14.0,2020-07-05,805.4406
2.0,32.5,14.0,2020-07-06,775.07416
2.0,32.5,14.0,2020-07-07,-38.49422
2.0,32.5,14.0,2020-07-08,-168.58142
2.0,32.5,14.0,2020-07-09,-168.44913
2.0,32.5,14.0,2020-07-10,-168.42247
2.0,32.5,14.0,2020-07-11,786.2008
2.0,32.5,14.0,2020-07-12,799.40485
2.0,32.5,14.0,2020-07-13,709.1543
2.0,32.5,14.0,2020-07-14,360.54474
2.0,32.5,14.0,2020-07-15,155.6305
2.0,32.5,14.0,2020-07-16,95.22836
2.0,32.5,14.0,2020-07-17,809.9505
2.0,32.5,14.0,2020-07-18,-168.58142
2.0,32.5,14.0,2020-07-19,-168.58142
2.0,32.5,14.0,2020-07-20,-168.58142
2.0,32.5,14.0,2020-07-21,715.07825
2.0,32.5,14.0,2020-07-22,744.6377
2.0,32.5,14.0,2020-07-23,-168.477
2.0,32.5,14.0,2020-07-24,-167.90651
2.0,32.5,14.0,2020-07-25,-86.1695
2.0,32.5,14.0,2020-07-26,7.741544
2.0,32.5,14.0,2020-07-27,-91.7262
2.0,32.5,15.0,2020-04-01,-34.81398
2.0,32.5,15.0,2020-04-02,801.1237
2.0,32.5,15.0,2020-04-03,821.98224
2.0,32.5,15.0,2020-04-04,820.97455
2.0,32.5,15.0,2020-04-05,335.15207
2.0,32.5,15.0,2020-04-06,761.57043
2.0,32.5,15.0,2020-04-07,803.50214
2.0,32.5,15.0,2020-04-08,780.2485
2.0,32.5,15.0,2020-04-09,626.0742
2.0,32.5,15.0,2020-04-10,-235.7047
2.0,32.5,15.0,2020-04-11,-215.3801
2.0,32.5,15.0,2020-04-12,787.1309
2.0,32.5,15.0,2020-04-13,799.4268
2.0,32.5,15.0,2020-04-14,213.45177
2.0,32.5,15.0,2020-04-15,586.3099
2.0,32.5,15.0,2020-04-16,678.9899
2.0,32.5,15.0,2020-04-17,760.2571
2.0,32.5,15.0,2020-04-18,-238.62029
2.0,32.5,15.0,2020-04-19,454.14474
2.0,32.5,15.0,2020-04-20,790.3752
2.0,32.5,15.0,2020-04-21,20.001541
2.0,32.5,15.0,2020-04-22,783.358
2.0,32.5,15.0,2020-04-23,788.6569
2.0,32.5,15.0,2020-04-24,759.6308
2.0,32.5,15.0,2020-04-25,784.434
2.0,32.5,15.0,2020-04-26,781.4086
2.0,32.5,15.0,2020-04-27,766.7812
2.0,32.5,15.0,2020-04-28,773.1937
2.0,32.5,15.0,2020-04-29,744.63635
2.0,32.5,15.0,2020-04-30,236.25792
2.0,32.5,15.0,2020-05-01,668.992
2.0,32.5,15.0,2020-05-02,714.49396
2.0,32.5,15.0,2020-05-03,-238.4938
2.0,32.5,15.0,2020-05-04,754.2495
2.0,32.5,15.0,2020-05-05,763.4404
2.0,32.5,15.0,2020-05-06,-197.5741
2.0,32.5,15.0,2020-05-07,-218.8785
2.0,32.5,15.0,2020-05-08,654.1958
2.0,32.5,15.0,2020-05-09,-235.36597
2.0,32.5,15.0,2020-05-10,756.69916
2.0,32.5,15.0,2020-05-11,768.5372
2.0,32.5,15.0,2020-05-12,186.27644
2.0,32.5,15.0,2020-05-13,-238.62025
2.0,32.5,15.0,2020-05-14,-139.74687
2.0,32.5,15.0,2020-05-15,728.70264
2.0,32.5,15.0,2020-05-16,115.86516
2.0,32.5,15.0,2020-05-17,69.58171
2.0,32.5,15.0,2020-05-18,736.7138
2.0,32.5,15.0,2020-05-19,716.4408
2.0,32.5,15.0,2020-05-20,-204.82776
2.0,32.5,15.0,2020-05-21,726.76935
2.0,32.5,15.0,2020-05-22,636.19116
2.0,32.5,15.0,2020-05-23,93.83824
2.0,32.5,15.0,2020-05-24,730.8001
2.0,32.5,15.0,2020-05-25,527.57886
2.0,32.5,15.0,2020-05-26,620.4477
2.0,32.5,15.0,2020-05-27,754.66223
2.0,32.5,15.0,2020-05-28,73.64122
2.0,32.5,15.0,2020-05-29,-238.62029
2.0,32.5,15.0,2020-05-30,-238.62016
2.0,32.5,15.0,2020-05-31,477.58145
2.0,32.5,15.0,2020-06-01,719.2224
2.0,32.5,15.0,2020-06-02,321.91696
2.0,32.5,15.0,2020-06-03,706.2655
2.0,32.5,15.0,2020-06-04,714.3559
2.0,32.5,15.0,2020-06-05,714.8742
2.0,32.5,15.0,2020-06-06,726.9776
2.0,32.5,15.0,2020-06-07,558.1706
2.0,32.5,15.0,2020-06-08,705.12616
2.0,32.5,15.0,2020-06-09,-205.43434
2.0,32.5,15.0,2020-06-10,668.2096
2.0,32.5,15.0,2020-06-11,706.85925
2.0,32.5,15.0,2020-06-12,636.22174
2.0,32.5,15.0,2020-06-13,705.5865
2.0,32.5,15.0,2020-06-14,-215.94159
2.0,32.5,15.0,2020-06-15,-227.9714
2.0,32.5,15.0,2020-06-16,705.1581
2.0,32.5,15.0,2020-06-17,630.6201
2.0,32.5,15.0,2020-06-18,605.6821
2.0,32.5,15.0,2020-06-19,714.7708
2.0,32.5,15.0,2020-06-20,-148.87645
2.0,32.5,15.0,2020-06-21,-236.92534
2.0,32.5,15.0,2020-06-22,-216.61908
2.0,32.5,15.0,2020-06-23,708.43256
2.0,32.5,15.0,2020-06-24,694.3227
2.0,32.5,15.0,2020-06-25,718.00146
2.0,32.5,15.0,2020-06-26,502.66324
2.0,32.5,15.0,2020-06-27,-235.29636
2.0,32.5,15.0,2020-06-28,-210.02054
2.0,32.5,15.0,2020-06-29,-238.62029
2.0,32.5,15.0,2020-06-30,572.21326
2.0,32.5,15.0,2020-07-01,400.25687
2.0,32.5,15.0,2020-07-02,617.71576
2.0,32.5,15.0,2020-07-03,155.94768
2.0,32.5,15.0,2020-07-04,594.13745
2.0,32.5,15.0,2020-07-05,712.4376
2.0,32.5,15.0,2020-07-06,584.12726
2.0,32.5,15.0,2020-07-07,-232.75546
2.0,32.5,15.0,2020-07-08,-238.62029
2.0,32.5,15.0,2020-07-09,-238.11273
2.0,32.5,15.0,2020-07-10,-238.60985
2.0,32.5,15.0,2020-07-11,703.8906
2.0,32.5,15.0,2020-07-12,710.57855
2.0,32.5,15.0,2020-07-13,683.06384
2.0,32.5,15.0,2020-07-14,348.34756
2.0,32.5,15.0,2020-07-15,404.6359
2.0,32.5,15.0,2020-07-16,438.61533
2.0,32.5,15.0,2020-07-17,721.49054
2.0,32.5,15.0,2020-07-18,-238.62029
2.0,32.5,15.0,2020-07-19,-238.62029
2.0,32.5,15.0,2020-07-20,-238.61555
2.0,32.5,15.0,2020-07-21,-72.21864
2.0,32.5,15.0,2020-07-22,563.85095
2.0,32.5,15.0,2020-07-23,-238.56073
2.0,32.5,15.0,2020-07-24,-238.0797
2.0,32.5,15.0,2020-07-25,-91.94545
2.0,32.5,15.0,2020-07-26,-44.845642
2.0,32.5,15.0,2020-07-27,45.025375
2.0,32.5,16.0,2020-04-01,-80.678535
2.0,32.5,16.0,2020-04-02,769.3289
2.0,32.5,16.0,2020-04-03,798.5222
2.0,32.5,16.0,2020-04-04,794.39197
2.0,32.5,16.0,2020-04-05,285.72833
2.0,32.5,16.0,2020-04-06,736.17926
2.0,32.5,16.0,2020-04-07,780.7589
2.0,32.5,16.0,2020-04-08,754.5758
2.0,32.5,16.0,2020-04-09,743.57446
2.0,32.5,16.0,2020-04-10,-220.84721
2.0,32.5,16.0,2020-04-11,139.06424
2.0,32.5,16.0,2020-04-12,760.3598
2.0,32.5,16.0,2020-04-13,777.434
2.0,32.5,16.0,2020-04-14,267.61404
2.0,32.5,16.0,2020-04-15,496.87607
2.0,32.5,16.0,2020-04-16,651.2956
2.0,32.5,16.0,2020-04-17,737.22723
2.0,32.5,16.0,2020-04-18,-221.49026
2.0,32.5,16.0,2020-04-19,439.4153
2.0,32.5,16.0,2020-04-20,775.15576
2.0,32.5,16.0,2020-04-21,128.45282
2.0,32.5,16.0,2020-04-22,766.67816
2.0,32.5,16.0,2020-04-23,768.21094
2.0,32.5,16.0,2020-04-24,734.80975
2.0,32.5,16.0,2020-04-25,764.12
2.0,32.5,16.0,2020-04-26,762.6608
2.0,32.5,16.0,2020-04-27,742.07465
2.0,32.5,16.0,2020-04-28,754.8217
2.0,32.5,16.0,2020-04-29,723.90686
2.0,32.5,16.0,2020-04-30,-215.94424
2.0,32.5,16.0,2020-05-01,491.3524
2.0,32.5,16.0,2020-05-02,694.6696
2.0,32.5,16.0,2020-05-03,-221.49026
2.0,32.5,16.0,2020-05-04,734.8397
2.0,32.5,16.0,2020-05-05,744.4462
2.0,32.5,16.0,2020-05-06,-217.96526
2.0,32.5,16.0,2020-05-07,-221.48943
2.0,32.5,16.0,2020-05-08,705.463
2.0,32.5,16.0,2020-05-09,-219.46593
2.0,32.5,16.0,2020-05-10,748.04126
2.0,32.5,16.0,2020-05-11,752.07074
2.0,32.5,16.0,2020-05-12,81.6123
2.0,32.5,16.0,2020-05-13,-217.28192
2.0,32.5,16.0,2020-05-14,-39.13787
2.0,32.5,16.0,2020-05-15,709.2994
2.0,32.5,16.0,2020-05-16,-190.3303
2.0,32.5,16.0,2020-05-17,329.02975
2.0,32.5,16.0,2020-05-18,720.19446
2.0,32.5,16.0,2020-05-19,711.06995
2.0,32.5,16.0,2020-05-20,706.3081
2.0,32.5,16.0,2020-05-21,705.44965
2.0,32.5,16.0,2020-05-22,719.02045
2.0,32.5,16.0,2020-05-23,-56.82023
2.0,32.5,16.0,2020-05-24,643.34314
2.0,32.5,16.0,2020-05-25,449.21475
2.0,32.5,16.0,2020-05-26,723.7062
2.0,32.5,16.0,2020-05-27,736.53613
2.0,32.5,16.0,2020-05-28,-44.0008
2.0,32.5,16.0,2020-05-29,-221.48016
2.0,32.5,16.0,2020-05-30,292.9252
