iter	RMSE
1670	28419.33638
1671	28415.37382
1672	28408.44559
1673	28394.54073
1674	28388.31805
1675	28381.28926
1676	28369.69411
1677	28351.76009
1678	28348.35573
1679	28327.83087
1680	28323.5494
1681	28307.03106
1682	28300.5915
1683	28297.17687
1684	28290.82043
1685	28284.74727
1686	28272.62257
1687	28265.60601
1688	28250.83139
1689	28241.10517
1690	28224.62887
1691	28210.03199
1692	28189.72398
1693	28183.12706
1694	28173.29374
1695	28168.68555
1696	28159.35147
1697	28149.84718
1698	28141.23554
1699	28135.2475
1700	28117.81132
1701	28107.96429
1702	28095.16205
1703	28078.5092
1704	28068.74201
1705	28053.57548
1706	28040.17249
1707	28028.53214
1708	28023.2995
1709	28017.55615
1710	28005.33261
1711	27999.69055
1712	27990.81132
1713	27979.91073
1714	27974.12813
1715	27967.14162
1716	27953.90641
1717	27947.36593
1718	27941.28595
1719	27933.52925
1720	27927.71573
1721	27922.68518
1722	27904.53321
1723	27896.06627
1724	27887.38676
1725	27881.28971
1726	27874.32804
1727	27868.534
1728	27862.47177
1729	27853.99758
1730	27846.26152
1731	27841.02141
1732	27827.09244
1733	27824.33447
1734	27814.43117
1735	27802.27374
1736	27799.10595
1737	27797.56987
1738	27789.62726
1739	27783.96397
1740	27765.34137
1741	27756.71555
1742	27754.07623
1743	27737.15649
1744	27724.86655
1745	27718.30143
1746	27713.8759
1747	27707.1204
1748	27701.64107
1749	27697.89724
1750	27685.97262
1751	27682.82645
1752	27679.67103
1753	27673.6624
1754	27669.91822
1755	27665.37075
1756	27653.25359
1757	27648.58266
1758	27639.54401
1759	27629.50504
1760	27617.67889
1761	27604.80919
1762	27594.82095
1763	27583.93143
1764	27577.39474
1765	27562.36255
1766	27545.61863
1767	27537.19115
1768	27530.62026
1769	27523.51008
1770	27516.86331
1771	27498.08431
1772	27476.53924
1773	27472.86261
1774	27448.56183
1775	27439.37654
1776	27436.61265
1777	27422.78756
1778	27418.85771
1779	27405.86592
1780	27398.89737
1781	27394.81936
1782	27380.21233
1783	27372.20724
1784	27365.32951
1785	27360.64328
1786	27357.70217
1787	27347.44004
1788	27343.66271
1789	27339.20827
1790	27335.41464
1791	27330.44308
1792	27317.75671
1793	27313.47694
1794	27296.98133
1795	27269.5975
1796	27261.2916
1797	27256.03157
1798	27250.50693
1799	27246.55222
1800	27229.79526
1801	27224.92772
1802	27219.88501
1803	27209.98872
1804	27203.84894
1805	27193.03052
1806	27185.04708
1807	27179.41645
1808	27164.71426
1809	27158.06325
1810	27151.4954
1811	27143.97955
1812	27135.6501
1813	27128.26405
1814	27111.83559
1815	27101.43454
1816	27077.75366
1817	27072.739
1818	27057.81607
1819	27044.33624
1820	27032.6893
1821	27028.47704
1822	27017.46095
1823	27011.89688
1824	27001.61699
1825	26998.13764
1826	26988.05338
1827	26978.67772
1828	26974.00904
1829	26965.67276
1830	26962.74916
1831	26961.96207
1832	26955.65212
1833	26950.49036
1834	26948.57695
1835	26933.90784
1836	26926.79307
1837	26922.53631
1838	26918.46534
1839	26908.27495
1840	26900.37463
1841	26897.54447
1842	26892.973
1843	26889.72231
1844	26887.206
1845	26874.90112
1846	26865.42734
1847	26853.83346
1848	26849.74617
1849	26840.71055
1850	26834.91782
1851	26831.81213
1852	26815.36714
1853	26798.4163
1854	26789.1255
1855	26780.1462
1856	26773.66321
1857	26765.47654
1858	26750.69882
1859	26740.35551
1860	26734.33179
1861	26728.23505
1862	26715.43839
1863	26711.12472
1864	26703.58212
1865	26696.27515
1866	26678.67737
1867	26670.87126
1868	26658.21293
1869	26652.33442
1870	26646.52413
1871	26633.06412
1872	26624.23716
1873	26617.2633
1874	26602.26435
1875	26594.70974
1876	26579.53487
1877	26572.07587
1878	26565.38037
1879	26555.27049
1880	26552.14648
1881	26547.76627
1882	26538.44796
1883	26531.79732
1884	26529.26681
1885	26522.97901
1886	26519.56187
1887	26513.28818
1888	26506.83184
1889	26501.10568
1890	26491.97327
1891	26481.32588
1892	26478.73957
1893	26476.66178
1894	26462.78938
1895	26458.10445
1896	26455.29011
1897	26454.37559
1898	26451.09001
1899	26437.53188
1900	26430.79386
1901	26425.46296
1902	26411.13089
1903	26404.83281
1904	26398.94332
1905	26394.27322
1906	26385.98077
1907	26380.54312
1908	26372.83538
1909	26370.2321
1910	26354.63144
1911	26350.08529
1912	26347.1255
1913	26343.36534
1914	26328.02172
1915	26323.22731
1916	26314.87253
1917	26312.29598
1918	26301.65792
1919	26294.93202
1920	26282.97845
1921	26274.24023
1922	26265.17897
1923	26262.0594
1924	26247.60754
1925	26243.85276
1926	26235.42528
1927	26232.48506
1928	26223.65349
1929	26217.53195
1930	26211.56916
1931	26208.45204
1932	26202.74384
1933	26191.47706
1934	26189.39995
1935	26180.51453
1936	26174.1611
1937	26157.92381
1938	26143.90573
1939	26141.66588
1940	26138.16649
1941	26134.83402
1942	26127.13506
1943	26122.69861
1944	26121.47667
1945	26114.17975
1946	26103.17264
1947	26092.50504
1948	26086.69313
1949	26074.07457
1950	26069.16137
1951	26063.91098
1952	26052.19461
1953	26039.43786
1954	26035.76877
1955	26028.5669
1956	26018.49729
1957	26008.41889
1958	26005.28749
1959	26000.4044
1960	25997.10937
1961	25994.71749
1962	25989.58881
1963	25985.95685
1964	25981.24739
1965	25974.7441
1966	25969.55312
1967	25964.64268
1968	25959.05432
1969	25947.61991
1970	25942.20334
1971	25932.56527
1972	25925.72656
1973	25918.41661
1974	25912.88966
1975	25908.21251
1976	25904.90157
1977	25900.04447
1978	25896.47744
1979	25889.66232
1980	25878.2539
1981	25871.20811
1982	25860.94251
1983	25852.78333
1984	25836.30478
1985	25832.98443
1986	25828.21845
1987	25824.91438
1988	25821.04435
1989	25815.74393
1990	25805.5582
1991	25792.91645
1992	25790.29688
1993	25786.03383
1994	25779.63527
1995	25774.78448
1996	25764.38192
1997	25760.41241
1998	25754.39709
1999	25748.76334
2000	25744.80938
2001	25740.44565
2002	25737.7855
2003	25725.94208
2004	25718.27878
2005	25712.22127
2006	25707.62923
2007	25699.56263
2008	25693.03286
2009	25684.31134
2010	25681.94551
2011	25672.98893
2012	25661.54386
2013	25659.81624
2014	25649.27052
2015	25639.39204
2016	25635.94355
2017	25633.94787
2018	25632.61866
2019	25624.83654
2020	25618.50757
2021	25615.27107
2022	25610.41178
2023	25602.19901
2024	25591.62794
2025	25586.7073
2026	25584.46502
2027	25578.20837
2028	25572.71458
2029	25564.24552
2030	25561.46162
2031	25550.80121
2032	25547.69834
2033	25540.45327
2034	25538.35893
2035	25534.25265
2036	25533.94606
2037	25519.53433
2038	25513.55749
2039	25510.72964
2040	25505.80544
2041	25493.07954
2042	25483.47226
2043	25477.7282
2044	25470.43209
2045	25465.30995
2046	25435.01875
2047	25429.00726
2048	25421.96964
2049	25407.91088
2050	25402.98541
2051	25392.66329
2052	25383.97151
2053	25380.3809
2054	25377.58481
2055	25375.25134
2056	25366.17187
2057	25360.40286
2058	25352.48051
2059	25347.8645
2060	25339.60714
2061	25333.92512
2062	25330.19332
2063	25325.11845
2064	25314.69086
2065	25308.89734
2066	25303.80297
2067	25295.28136
2068	25290.26763
2069	25282.72204
2070	25277.3013
2071	25274.60616
2072	25265.66423
2073	25260.74923
2074	25255.80489
2075	25250.34454
2076	25243.52098
2077	25238.93744
2078	25231.10076
2079	25221.55766
2080	25210.86182
2081	25205.23722
2082	25201.27285
2083	25189.19034
2084	25184.58998
2085	25175.55651
2086	25169.84954
2087	25166.67708
2088	25163.96608
2089	25156.83727
2090	25151.8797
2091	25144.85666
2092	25134.75335
2093	25127.79674
2094	25121.38882
2095	25118.36283
2096	25114.02007
2097	25104.79702
2098	25099.31559
2099	25091.47861
2100	25088.08307
2101	25085.41497
2102	25081.30868
2103	25071.68374
2104	25068.54303
2105	25061.86047
2106	25059.19547
2107	25052.58657
2108	25048.89524
2109	25042.51918
2110	25034.58458
2111	25032.03431
2112	25024.99732
2113	25021.07561
2114	25017.26312
2115	25012.45369
2116	25007.43222
2117	24998.72768
2118	24993.59808
2119	24991.56714
2120	24985.82458
2121	24978.99116
2122	24974.19609
2123	24963.13314
2124	24959.32054
2125	24956.49976
2126	24954.5657
2127	24953.7624
2128	24947.1386
2129	24939.52094
2130	24927.12506
2131	24921.7865
2132	24919.47055
2133	24907.40065
2134	24901.76254
2135	24895.25552
2136	24890.06812
2137	24888.59484
2138	24882.40545
2139	24875.59893
2140	24872.08128
2141	24862.7316
2142	24857.57609
2143	24855.05359
2144	24846.0625
2145	24842.62216
2146	24839.93749
2147	24826.83043
2148	24815.30428
2149	24808.89166
2150	24802.03338
2151	24796.81165
2152	24789.40143
2153	24781.5859
2154	24777.37379
2155	24774.31323
2156	24763.46414
2157	24753.87326
2158	24747.49721
2159	24745.12604
2160	24739.62149
2161	24734.84045
2162	24730.70457
2163	24725.20971
2164	24724.93479
2165	24722.35749
2166	24714.69427
2167	24708.50248
2168	24704.54778
2169	24702.31347
2170	24695.85245
2171	24693.28798
2172	24688.63828
2173	24684.93377
2174	24676.77695
2175	24672.31567
2176	24664.07128
2177	24659.47836
2178	24653.23283
2179	24646.69754
2180	24639.27544
2181	24633.2903
2182	24631.58794
2183	24623.3288
2184	24618.44265
2185	24614.19379
2186	24608.12821
2187	24597.10416
2188	24594.82428
2189	24592.84641
2190	24590.48444
2191	24589.87709
2192	24585.75736
2193	24579.34217
2194	24577.46871
2195	24567.14344
2196	24561.7772
2197	24555.01953
2198	24551.10923
2199	24548.65845
2200	24542.72242
2201	24538.64823
2202	24526.38857
2203	24519.47765
2204	24512.41352
2205	24503.43133
2206	24501.59651
2207	24500.19495
2208	24497.46798
2209	24488.77353
2210	24483.52673
2211	24480.40552
2212	24475.32843
2213	24469.91187
2214	24458.08288
2215	24445.09459
2216	24443.3306
2217	24440.67444
2218	24432.21134
2219	24422.55186
2220	24418.88611
2221	24416.27834
2222	24412.94899
2223	24407.51882
2224	24404.86539
2225	24399.54601
2226	24394.81954
2227	24391.40685
2228	24386.25516
2229	24382.97412
2230	24380.12568
2231	24374.34972
2232	24369.05592
2233	24361.11019
2234	24357.47084
2235	24348.2722
2236	24345.0282
2237	24336.94892
2238	24327.27227
2239	24324.49815
2240	24320.93608
2241	24316.91845
2242	24314.40717
2243	24308.43304
2244	24304.26619
2245	24300.57427
2246	24296.83225
2247	24294.09107
2248	24279.23595
2249	24275.46165
2250	24273.07794
2251	24268.47275
2252	24265.95279
2253	24258.12562
2254	24250.8737
2255	24245.41772
2256	24240.41326
2257	24238.07516
2258	24230.0387
2259	24224.91712
2260	24216.315
2261	24211.47271
2262	24201.37144
2263	24190.74672
2264	24180.63185
2265	24173.61773
2266	24173.05453
2267	24162.3469
2268	24158.29802
2269	24154.95512
2270	24151.18498
2271	24139.78083
2272	24136.87887
2273	24133.62441
2274	24130.75837
2275	24127.70988
2276	24109.00004
2277	24106.58877
2278	24098.45438
2279	24094.9391
2280	24093.05754
2281	24083.93847
2282	24082.09146
2283	24078.14058
2284	24071.96494
2285	24068.33389
2286	24062.31403
2287	24055.42347
2288	24050.01976
2289	24040.27327
2290	24034.0371
2291	24030.8721
2292	24028.7691
2293	24024.6704
2294	24020.76514
2295	24013.14855
2296	24004.35955
2297	23995.70006
2298	23985.20263
2299	23982.9488
2300	23976.70398
2301	23972.03069
2302	23959.39758
2303	23952.27433
2304	23949.76191
2305	23942.33088
2306	23940.04374
2307	23935.09081
2308	23933.09919
2309	23925.72358
2310	23918.58244
2311	23915.44808
2312	23907.25808
2313	23903.65607
2314	23896.89254
2315	23891.75573
2316	23886.53146
2317	23880.91136
2318	23872.02591
2319	23867.23731
2320	23862.32728
2321	23859.3648
2322	23858.72014
2323	23854.92289
2324	23852.93098
2325	23848.61616
2326	23846.07572
2327	23840.05002
2328	23828.11427
2329	23825.52022
2330	23822.12041
2331	23819.4232
2332	23816.85626
2333	23813.11782
2334	23808.82895
2335	23802.39197
2336	23799.94452
2337	23790.2327
2338	23782.95246
2339	23778.7905
2340	23766.59253
2341	23761.85975
2342	23755.6046
2343	23749.1392
2344	23743.0995
2345	23740.1996
2346	23735.1385
2347	23729.54228
2348	23720.00774
2349	23716.78495
2350	23712.91868
2351	23706.9725
2352	23701.85524
2353	23696.52789
2354	23693.36128
2355	23682.00191
2356	23674.95059
2357	23664.71464
2358	23659.55576
2359	23652.71314
2360	23647.55466
2361	23644.65612
2362	23639.84451
2363	23635.33634
2364	23623.65113
2365	23620.42433
2366	23618.3502
2367	23612.22818
2368	23598.57444
2369	23596.84317
2370	23593.04829
2371	23590.39726
2372	23585.77092
2373	23579.2809
2374	23572.20695
2375	23567.81299
2376	23565.43339
2377	23559.96567
2378	23551.57497
2379	23548.59332
2380	23546.5922
2381	23540.03117
2382	23534.73123
2383	23527.44315
2384	23524.30226
2385	23519.62006
2386	23514.90028
2387	23511.15375
2388	23504.70045
2389	23495.28643
2390	23491.83322
2391	23485.7606
2392	23481.20803
2393	23478.98772
2394	23475.36539
2395	23469.69384
2396	23466.33725
2397	23462.70847
2398	23454.76659
2399	23450.45425
2400	23448.98976
2401	23443.46764
2402	23435.19907
2403	23431.6177
2404	23429.80084
2405	23426.19579
2406	23420.87212
2407	23414.06251
2408	23408.4883
2409	23403.21265
2410	23395.55375
2411	23392.47013
2412	23387.75647
2413	23384.68371
2414	23379.38479
2415	23377.33792
2416	23373.89049
2417	23369.76313
2418	23360.72221
2419	23357.08347
2420	23354.27217
2421	23352.43235
2422	23350.38798
2423	23350.16145
2424	23345.21635
2425	23343.43654
2426	23340.84622
2427	23338.36129
2428	23333.95046
2429	23330.8519
2430	23328.73
2431	23326.947
2432	23323.42691
2433	23319.81637
2434	23314.9735
2435	23312.11324
2436	23310.16036
2437	23303.53149
2438	23299.91702
2439	23289.85964
2440	23284.48152
2441	23276.7879
2442	23272.55403
2443	23268.07396
2444	23260.39713
2445	23258.69469
2446	23256.0718
2447	23246.50377
2448	23239.02232
2449	23233.36693
2450	23231.87439
2451	23228.47219
2452	23224.40239
2453	23220.71389
2454	23217.9841
2455	23212.84097
2456	23208.22163
2457	23204.47856
2458	23202.22538
2459	23195.81748
2460	23187.13374
2461	23181.61296
2462	23179.50948
2463	23177.31006
2464	23170.60742
2465	23165.13063
2466	23161.32818
2467	23151.85704
2468	23146.0672
2469	23142.99406
2470	23141.50413
2471	23128.45015
2472	23128.45015
2473	23123.36348
2474	23119.22613
2475	23113.9623
2476	23105.18429
2477	23102.74412
2478	23092.09322
2479	23090.77583
2480	23084.61553
2481	23078.93962
2482	23073.14949
2483	23069.59041
2484	23065.98812
2485	23063.38077
2486	23058.36067
2487	23054.61799
2488	23052.7025
2489	23050.7108
2490	23045.76478
2491	23045.0677
2492	23041.56777
2493	23037.19541
2494	23034.73188
2495	23033.64431
2496	23033.30294
2497	23030.3627
2498	23028.76482
2499	23019.3921
2500	23017.41754
2501	23013.97932
2502	23007.92245
2503	23004.48391
2504	23000.85184
2505	22997.99835
2506	22989.69796
2507	22985.34614
2508	22979.54971
2509	22977.38449
2510	22975.28049
2511	22972.34411
2512	22968.79237
2513	22966.09961
2514	22959.6032
2515	22952.71482
2516	22948.62935
2517	22945.80724
2518	22941.8106
2519	22940.03209
2520	22938.50046
2521	22934.66167
2522	22930.67627
2523	22928.11744
2524	22925.76123
2525	22922.46398
2526	22919.23487
2527	22914.57024
2528	22907.09146
2529	22900.74401
2530	22895.82013
2531	22887.36702
2532	22884.25934
2533	22882.045
2534	22862.05308
2535	22858.16432
2536	22852.45734
2537	22849.32245
2538	22844.84056
2539	22842.02953
2540	22838.89893
2541	22836.99769
2542	22836.19389
2543	22833.65747
2544	22831.15983
2545	22827.72855
2546	22825.12273
2547	22823.76959
2548	22816.84828
2549	22811.23211
2550	22806.58647
2551	22805.46987
2552	22801.53108
2553	22795.27115
2554	22791.81378
2555	22789.87366
2556	22789.19961
2557	22775.30415
2558	22767.63618
2559	22762.52077
2560	22757.91577
2561	22750.27798
2562	22746.91696
2563	22744.6823
2564	22736.93421
2565	22732.95231
2566	22731.47216
2567	22730.4586
2568	22727.63268
2569	22724.14533
2570	22719.90348
2571	22716.39681
2572	22715.28808
2573	22711.86
2574	22703.03126
2575	22700.52927
2576	22693.98651
2577	22692.1861
2578	22689.02022
2579	22687.91562
2580	22683.26456
2581	22680.65474
2582	22678.68162
2583	22675.93783
2584	22671.38465
2585	22669.43525
2586	22668.12579
2587	22663.00099
2588	22658.7105
2589	22653.80401
2590	22652.77306
2591	22649.58948
2592	22645.77069
2593	22642.41823
2594	22638.584
2595	22637.58201
2596	22634.90395
2597	22633.6083
2598	22628.18001
2599	22626.37974
2600	22623.11716
2601	22616.33031
2602	22612.78239
2603	22611.3348
2604	22609.62104
2605	22607.70972
2606	22604.36565
2607	22597.78153
2608	22592.17828
2609	22590.0711
2610	22579.72524
2611	22575.73537
2612	22570.70176
2613	22570.11182
2614	22564.92833
2615	22557.91904
2616	22552.53203
2617	22546.88705
2618	22543.56935
2619	22538.49819
2620	22534.55825
2621	22530.21846
2622	22525.93198
2623	22522.18343
2624	22512.03219
2625	22506.86273
2626	22498.42806
2627	22495.2622
2628	22487.57898
2629	22482.59321
2630	22479.5971
2631	22478.27
2632	22475.27001
2633	22470.44819
2634	22466.06373
2635	22459.55592
2636	22455.57359
2637	22449.22695
2638	22446.31961
2639	22444.33265
2640	22441.00661
2641	22438.28696
2642	22433.97372
2643	22430.36079
2644	22427.66513
2645	22422.71804
2646	22419.96175
2647	22416.76062
2648	22415.14804
2649	22410.7319
2650	22409.31875
2651	22404.23017
2652	22401.2434
2653	22397.86382
2654	22394.0926
2655	22391.32615
2656	22382.85776
2657	22379.91663
2658	22377.03198
2659	22372.98038
2660	22363.28752
2661	22355.66807
2662	22350.0301
2663	22346.73051
2664	22344.86832
2665	22340.05343
2666	22337.35243
2667	22335.75168
2668	22330.96522
2669	22329.7056
2670	22326.40796
2671	22325.19139
2672	22322.08651
2673	22319.08932
2674	22315.60724
2675	22310.54079
2676	22308.04511
2677	22304.11918
2678	22301.17815
2679	22297.9273
2680	22288.50174
2681	22278.16324
2682	22272.42378
2683	22269.03158
2684	22266.24292
2685	22265.67585
2686	22260.44852
2687	22257.212
2688	22252.36342
2689	22249.85584
2690	22248.11065
2691	22246.14581
2692	22238.10273
2693	22234.85246
2694	22231.05881
2695	22229.45903
2696	22220.33574
2697	22217.72124
2698	22214.17652
2699	22212.16305
2700	22208.68955
2701	22204.3178
2702	22198.12312
2703	22196.11338
2704	22191.09272
2705	22188.65485
2706	22188.07412
2707	22184.71925
2708	22183.29298
2709	22180.44863
2710	22177.9917
2711	22175.80212
2712	22173.33453
2713	22169.80051
2714	22164.29586
2715	22159.06596
2716	22155.21934
2717	22148.47583
2718	22147.45406
2719	22141.73332
2720	22139.97657
2721	22133.9224
2722	22131.69266
2723	22130.47043
2724	22127.29745
2725	22123.73193
2726	22118.74428
2727	22116.65257
2728	22110.53755
2729	22104.23445
2730	22101.80684
2731	22097.92019
2732	22094.24004
2733	22091.30812
2734	22086.20549
2735	22083.34917
2736	22075.34557
2737	22065.22006
2738	22064.13687
2739	22063.31684
2740	22060.74217
2741	22056.4763
2742	22053.78135
2743	22050.38233
2744	22033.63423
2745	22023.19915
2746	22021.15946
2747	22017.63803
2748	22016.21112
2749	22015.93233
2750	22009.59059
2751	22006.62234
2752	22003.36127
2753	22001.764
2754	21993.20993
2755	21990.18761
2756	21990.04788
2757	21986.19147
2758	21981.00222
2759	21977.03105
2760	21971.58968
2761	21967.41322
2762	21964.35651
2763	21957.08939
2764	21953.29259
2765	21951.78679
2766	21948.69706
2767	21947.32476
2768	21945.75072
2769	21942.02505
2770	21936.96215
2771	21935.61339
2772	21934.97198
2773	21928.63872
2774	21924.83886
2775	21920.77025
2776	21915.86615
2777	21915.74519
2778	21907.93578
2779	21903.54869
2780	21899.76748
2781	21897.71871
2782	21895.21574
2783	21891.72799
2784	21887.18771
2785	21882.03298
2786	21880.04882
2787	21877.88341
2788	21874.00841
2789	21867.27141
2790	21865.63358
2791	21862.43886
2792	21862.18413
2793	21859.2232
2794	21858.09126
2795	21856.69166
2796	21853.29664
2797	21846.21142
2798	21839.00253
2799	21834.46061
2800	21830.00488
2801	21823.88331
2802	21821.39442
2803	21812.99716
2804	21810.62567
2805	21806.96968
2806	21804.27516
2807	21799.42996
2808	21789.94607
2809	21786.97445
2810	21784.70795
2811	21777.96182
2812	21773.99015
2813	21771.9174
2814	21765.90876
2815	21762.30644
2816	21753.93744
2817	21750.22238
2818	21747.33775
2819	21743.82029
2820	21740.46948
2821	21737.81604
2822	21733.96542
2823	21732.17348
2824	21729.08575
2825	21724.46615
2826	21722.57344
2827	21718.62542
2828	21713.10282
2829	21707.44015
2830	21701.84793
2831	21700.71754
2832	21697.21191
2833	21692.08705
2834	21690.91673
2835	21687.20786
2836	21681.79111
2837	21678.10111
2838	21673.6128
2839	21669.86653
2840	21665.53673
2841	21661.28263
2842	21655.14176
2843	21650.63047
2844	21646.70271
2845	21642.9915
2846	21638.87257
2847	21634.42929
2848	21632.00759
2849	21629.8218
2850	21622.7033
2851	21620.14183
2852	21615.96791
2853	21610.97798
2854	21609.22021
2855	21608.18121
2856	21604.99434
2857	21600.58233
2858	21598.5919
2859	21593.79321
2860	21591.89203
2861	21589.9989
2862	21586.22437
2863	21585.05791
2864	21583.23332
2865	21581.34684
2866	21580.8998
2867	21577.57354
2868	21574.03429
2869	21570.97902
2870	21568.56316
2871	21567.11665
2872	21563.46805
2873	21562.72646
2874	21559.83402
2875	21557.6913
2876	21553.35216
2877	21548.70633
2878	21546.86478
2879	21543.97759
2880	21539.53287
2881	21537.56005
2882	21534.3329
2883	21531.90422
2884	21531.21636
2885	21528.30791
2886	21522.85419
2887	21515.71909
2888	21514.96717
2889	21511.66427
2890	21509.81506
2891	21506.49647
2892	21501.72513
2893	21500.70683
2894	21499.47306
2895	21495.03355
2896	21493.3117
2897	21489.1269
2898	21488.26171
2899	21486.57942
2900	21483.05343
2901	21478.27041
2902	21472.88533
2903	21468.58461
2904	21464.69068
2905	21460.96264
2906	21458.06935
2907	21456.76812
2908	21453.2107
2909	21448.6063
2910	21443.7417
2911	21441.10522
2912	21433.88529
2913	21430.87962
2914	21427.09345
2915	21425.87343
2916	21412.40676
2917	21408.39629
2918	21407.39955
2919	21405.52937
2920	21403.38396
2921	21398.81536
2922	21396.6516
2923	21391.0959
2924	21389.21129
2925	21385.66292
2926	21382.81736
2927	21379.09332
2928	21375.54253
2929	21369.07827
2930	21367.61569
2931	21363.04077
2932	21361.69191
2933	21359.44986
2934	21357.2561
2935	21354.41911
2936	21352.33498
2937	21350.40427
2938	21349.01929
2939	21346.78973
2940	21345.05692
2941	21341.32649
2942	21338.57995
2943	21331.95982
2944	21328.32882
2945	21325.0971
2946	21320.44149
2947	21317.42882
2948	21315.27694
2949	21311.2798
2950	21309.35108
2951	21307.50608
2952	21304.35135
2953	21302.17227
2954	21298.82389
2955	21293.29254
2956	21290.15797
2957	21285.73785
2958	21281.46074
2959	21279.23407
2960	21275.23182
2961	21274.13148
2962	21273.26922
2963	21269.43616
2964	21265.52921
2965	21262.14319
2966	21256.82826
2967	21254.97714
2968	21250.0404
2969	21246.76626
2970	21243.10654
2971	21241.11375
2972	21237.82717
2973	21234.86401
2974	21231.89363
2975	21229.2256
2976	21226.4502
2977	21223.98663
2978	21219.2109
2979	21215.13404
2980	21212.46804
2981	21209.51797
2982	21208.65073
2983	21204.60963
2984	21201.23859
2985	21199.25359
2986	21198.08476
2987	21194.63755
2988	21190.52611
2989	21185.61975
2990	21181.18683
2991	21179.44888
2992	21173.46791
2993	21170.76671
2994	21164.74781
2995	21163.71885
2996	21162.59193
2997	21155.8763
2998	21148.36746
2999	21146.15389
3000	21141.49873
3001	21137.66206
3002	21134.93338
3003	21133.32031
3004	21131.09011
3005	21126.67847
3006	21124.14824
3007	21120.60714
3008	21118.75186
3009	21116.77019
3010	21115.17404
3011	21112.83786
3012	21107.56214
3013	21101.79624
3014	21099.97842
3015	21097.74822
3016	21095.02349
3017	21090.97395
3018	21088.33618
3019	21084.56043
3020	21082.7035
3021	21080.55661
3022	21075.94595
3023	21073.91757
3024	21072.36353
3025	21068.43569
3026	21066.13373
3027	21063.28746
3028	21056.81631
3029	21054.327
3030	21051.14183
3031	21048.76261
3032	21047.30116
3033	21044.73969
3034	21039.62899
3035	21038.18772
3036	21036.50803
3037	21034.60582
3038	21033.45923
3039	21030.57442
3040	21029.72655
3041	21027.66883
3042	21025.1373
3043	21018.17432
3044	21016.90159
3045	21015.58387
3046	21012.64816
3047	21010.73471
3048	21009.58997
3049	21007.6319
3050	21005.85413
3051	21000.32481
3052	20997.2176
3053	20991.51471
3054	20991.15431
3055	20987.52231
3056	20985.74466
3057	20983.19323
3058	20980.87389
3059	20979.03564
3060	20976.55886
3061	20972.11918
3062	20970.87774
3063	20967.38339
3064	20963.35303
3065	20962.2287
3066	20957.1385
3067	20950.1191
3068	20948.33401
3069	20940.1222
3070	20939.19332
3071	20935.62668
3072	20933.28589
3073	20924.74655
3074	20920.36793
3075	20916.25944
3076	20913.97416
3077	20910.47649
3078	20908.69761
3079	20904.07157
3080	20901.58183
3081	20897.11656
3082	20894.62557
3083	20892.77161
3084	20890.70099
3085	20888.56585
3086	20887.74591
3087	20882.76724
3088	20880.65297
3089	20879.39429
3090	20876.12656
3091	20871.51592
3092	20869.28035
3093	20863.08879
3094	20857.48083
3095	20855.41317
3096	20849.08794
3097	20843.47093
3098	20838.6283
3099	20834.36042
3100	20833.28679
3101	20829.78187
3102	20824.21455
3103	20822.34521
3104	20819.69549
3105	20817.78237
3106	20815.26644
3107	20812.69878
3108	20809.97451
3109	20808.37036
3110	20802.30243
3111	20797.97072
3112	20795.9068
3113	20795.51065
3114	20789.68619
3115	20780.06139
3116	20777.77298
3117	20772.93862
3118	20772.93861
3119	20770.24661
3120	20763.80433
3121	20762.24759
3122	20756.35957
3123	20753.03809
3124	20749.18941
3125	20747.65278
3126	20746.39906
3127	20734.86806
3128	20731.90095
3129	20728.73247
3130	20724.27848
3131	20718.96538
3132	20717.56811
3133	20703.7467
3134	20701.5377
3135	20700.36213
3136	20695.4548
3137	20687.98594
3138	20686.27068
3139	20684.02204
3140	20681.84122
3141	20680.40276
3142	20676.66793
3143	20670.98806
3144	20665.3786
3145	20664.389
3146	20662.64396
3147	20657.75591
3148	20656.64899
3149	20652.96912
3150	20651.73771
3151	20649.34696
3152	20646.07944
3153	20644.27101
3154	20642.957
3155	20641.07644
3156	20637.6957
3157	20626.35244
3158	20624.40155
3159	20623.2279
3160	20609.94805
3161	20606.19069
3162	20605.03682
3163	20603.64447
3164	20600.00499
3165	20598.93721
3166	20597.95373
3167	20592.69219
3168	20585.53963
3169	20583.53195
3170	20578.06119
3171	20577.06816
3172	20573.70752
3173	20570.64179
3174	20568.52879
3175	20562.58677
3176	20560.82908
3177	20558.51863
3178	20553.41861
3179	20546.9926
3180	20545.43504
3181	20543.48431
3182	20542.42791
3183	20540.52695
3184	20539.16191
3185	20535.95413
3186	20535.29343
3187	20532.0933
3188	20529.15066
3189	20526.63489
3190	20523.77797
3191	20521.36329
3192	20515.84276
3193	20511.10362
3194	20508.76682
3195	20506.81072
3196	20505.25139
3197	20503.633
3198	20500.62566
3199	20498.18485
3200	20496.12504
3201	20494.22763
3202	20490.74601
3203	20485.7992
3204	20482.19187
3205	20480.24519
3206	20477.18049
3207	20476.25458
3208	20473.79935
3209	20472.30435
3210	20469.27848
3211	20468.23012
3212	20466.60026
3213	20464.30297
3214	20461.43738
3215	20458.09589
3216	20455.07083
3217	20453.45359
3218	20451.90761
3219	20449.2245
3220	20447.95785
3221	20446.67644
3222	20443.43944
3223	20441.85697
3224	20440.19555
3225	20438.84461
