longitude,latitude,time,u10,v10,d2m,t2m,cdir,rsn,stl4,tcc,tp,fdir
126.4,34.74,2019-01-02 18:00:00,0.94182205,-5.7406383,269.08826,274.2082,0.125,115.36733,282.67328,0.6550135,0.0,-0.125
126.4,34.74,2019-01-02 19:00:00,0.71038127,-6.0125933,269.24615,274.291,0.125,115.36733,282.67157,0.70112765,0.0,-0.125
126.4,34.74,2019-01-02 20:00:00,0.5251417,-6.296245,269.21216,274.01196,0.125,115.36733,282.6696,0.7622725,0.0,-0.125
126.4,34.74,2019-01-03 06:00:00,-0.31170607,-5.457961,269.61847,277.5757,1218068.0,104.908005,282.65027,0.026765138,0.0,1190296.1
126.4,34.74,2019-01-03 07:00:00,-0.5274559,-5.136781,269.57352,277.50793,792681.0,104.908005,282.6494,0.0,0.0,792940.0
126.4,34.74,2019-01-03 08:00:00,-0.60896134,-4.3842754,269.61154,276.58954,307350.88,104.908005,282.6477,0.0,0.0,306818.7
126.4,34.74,2019-01-03 09:00:00,-0.61419165,-4.1552095,269.91757,275.80914,17750.75,104.908005,282.64658,0.0,0.0,17760.75
126.4,34.74,2019-01-03 10:00:00,-0.06893301,-3.920782,269.38388,274.6905,0.125,104.908005,282.7318,0.0,0.0,-0.125
126.4,34.74,2019-01-03 11:00:00,-0.14477253,-4.300447,269.55908,274.59863,0.125,104.908005,282.73065,0.0,0.0,-0.125
126.4,34.74,2019-01-03 12:00:00,-0.41456866,-4.382813,269.73486,274.50278,0.125,104.908005,282.72897,0.0,0.0,-0.125
126.4,34.74,2019-01-03 13:00:00,-0.82122433,-4.363806,269.85876,274.3974,0.125,104.908005,282.7278,0.0,0.0,-0.125
126.4,34.74,2019-01-03 14:00:00,-0.757589,-4.348697,269.78903,273.8328,0.125,104.908005,282.7261,0.0,0.0,-0.125
126.4,34.74,2019-01-03 15:00:00,-1.4802419,-4.3116565,269.7654,273.63757,0.125,104.908005,282.723,0.0,0.0,-0.125
126.4,34.74,2019-01-03 16:00:00,-2.426926,-4.0928254,269.67783,273.56378,0.125,104.908005,282.72128,0.0,0.0,-0.125
126.4,34.74,2019-01-03 17:00:00,-2.4713833,-3.8067365,269.27094,273.20898,0.125,104.908005,282.7193,0.0,0.0,-0.125
126.4,34.74,2019-01-03 18:00:00,-1.9710182,-3.4723976,268.84387,272.90283,0.125,104.908005,282.71817,0.0,0.0,-0.125
126.4,34.74,2019-01-03 19:00:00,-1.8751295,-3.2925565,268.40875,272.69556,0.125,104.908005,282.71533,0.0,0.0,-0.125
126.4,34.74,2019-01-03 20:00:00,-2.0080662,-2.9967203,268.06586,272.3548,0.125,104.908005,282.71448,0.0,0.0,-0.125
126.4,34.74,2019-01-04 06:00:00,0.2531662,-4.0007114,267.5512,277.40405,1147025.9,119.7598,282.6957,0.9622938,1.930818e-05,41428.875
126.4,34.74,2019-01-04 07:00:00,-0.42590094,-3.8754563,268.69922,277.121,726007.6,119.20197,282.69485,0.9593335,4.197471e-06,138188.5
126.4,34.74,2019-01-04 08:00:00,-0.8491192,-3.3310592,269.85013,276.57748,271652.7,118.29324,282.69287,0.97985744,5.666632e-06,19454.25
126.4,34.74,2019-01-04 09:00:00,-1.0866619,-3.0191395,270.38956,276.3632,15074.375,117.07861,282.69003,0.9712664,1.8468592e-05,748.125
126.4,34.74,2019-01-04 10:00:00,-2.1017756,-1.4653898,270.11353,276.3632,0.125,115.4663,282.34482,0.9728381,1.972774e-05,-0.125
126.4,34.74,2019-01-04 11:00:00,-0.6185503,-1.1446975,270.54056,276.29495,0.125,114.7906,282.34396,0.8320541,4.0085055e-05,-0.125
126.4,34.74,2019-01-04 12:00:00,0.46891594,-1.9215723,270.7976,276.2824,0.125,114.53329,282.34198,0.9355439,4.3862965e-05,-0.125
126.4,34.74,2019-01-04 13:00:00,0.33597922,-2.552235,271.114,276.26532,0.125,114.66914,282.34027,0.9460577,1.6999431e-05,-0.125
126.4,34.74,2019-01-04 14:00:00,0.7156117,-2.896321,271.59235,276.2593,0.125,114.87968,282.33914,0.91018265,9.024516e-06,-0.125
126.4,34.74,2019-01-04 15:00:00,0.8402672,-3.5557387,271.95947,276.2844,0.125,115.09112,282.3363,0.9757832,1.1123251e-05,-0.125
126.4,34.74,2019-01-04 16:00:00,0.6306193,-3.6644232,272.40033,276.37625,0.125,115.329544,282.33432,0.9804068,2.4554785e-05,-0.125
126.4,34.74,2019-01-04 17:00:00,0.87469983,-4.0918508,273.1438,276.5017,0.125,115.329544,282.3332,0.97654617,5.036872e-05,-0.125
126.4,34.74,2019-01-04 18:00:00,1.0045855,-4.352596,273.75412,276.78326,0.125,115.329544,282.33118,0.97816366,0.00011458853,-0.125
126.4,34.74,2019-01-04 19:00:00,0.88298106,-4.5265884,274.17484,277.02515,0.125,115.329544,282.32834,0.9836266,0.00012634136,-0.125
126.4,34.74,2019-01-04 20:00:00,1.2691514,-4.857516,274.40997,277.18375,0.125,115.334946,282.3272,0.9880671,5.4356176e-05,-0.125
126.4,34.74,2019-01-05 06:00:00,0.77314496,-8.1809225,268.25778,277.2575,1243139.5,104.86122,282.30847,0.06363207,0.0,1234403.1
126.4,34.74,2019-01-05 07:00:00,0.59400725,-8.009853,268.34134,276.99756,815509.0,104.86122,282.30676,0.043352216,0.0,822436.5
126.4,34.74,2019-01-05 08:00:00,0.43709826,-7.4966483,268.30273,275.97324,323802.75,104.86122,282.30362,0.03793508,0.0,324619.0
126.4,34.74,2019-01-05 09:00:00,0.28629136,-7.08238,268.28427,275.5005,21056.875,104.86122,282.3025,0.0107884705,0.0,21068.875
126.4,34.74,2019-01-05 10:00:00,-0.26071072,-6.218265,268.4341,274.55197,0.125,99.99999,282.39114,0.030518979,0.0,-0.125
126.4,34.74,2019-01-05 11:00:00,0.06226015,-6.2733383,268.4278,274.38885,0.125,99.99999,282.39,0.008575827,0.0,-0.125
126.4,34.74,2019-01-05 12:00:00,0.5469346,-6.3659396,268.42087,274.30405,0.125,99.99999,282.3883,0.0005493462,0.0,-0.125
126.4,34.74,2019-01-05 13:00:00,0.8847246,-6.416139,268.50214,274.16254,0.125,99.99999,282.3849,0.0,0.0,-0.125
126.4,34.74,2019-01-05 14:00:00,0.60316014,-6.904488,268.5229,273.81622,0.125,99.99999,282.38318,0.008148581,0.0,-0.125
126.4,34.74,2019-01-05 15:00:00,0.3032899,-7.173519,268.46582,273.58588,0.125,99.99999,282.38205,0.47725573,0.0,-0.125
126.4,34.74,2019-01-05 16:00:00,-0.0955205,-7.4995723,268.46814,273.55627,0.125,99.99999,282.38007,0.9638045,0.0,-0.125
126.4,34.74,2019-01-05 17:00:00,-0.28424692,-7.3772416,268.25836,273.79364,0.125,99.99999,282.3792,0.9557017,0.0,-0.125
126.4,34.74,2019-01-05 18:00:00,-0.29732275,-6.98393,268.27045,273.8102,0.125,99.99999,282.3752,0.9996033,0.0,-0.125
126.4,34.74,2019-01-05 19:00:00,-0.31911564,-6.7875185,268.4635,273.8669,0.125,99.99999,282.37408,0.9882197,0.0,-0.125
126.4,34.74,2019-01-05 20:00:00,-0.9210359,-6.6642127,268.56552,273.6983,0.125,99.99999,282.37296,0.9770192,0.0,-0.125
126.4,34.74,2019-01-06 06:00:00,2.3840766,-6.1612425,269.7078,277.4101,1259040.2,99.99999,282.35336,0.0640288,0.0,1197187.9
126.4,34.74,2019-01-06 07:00:00,1.9752417,-6.113967,269.96252,277.4663,828182.4,99.99999,282.35193,0.067965746,0.0,794003.3
126.4,34.74,2019-01-06 08:00:00,1.5271795,-5.746974,270.46393,276.80734,330533.06,99.99999,282.34882,0.051912785,0.0,313513.5
126.4,34.74,2019-01-06 09:00:00,1.0856552,-5.775242,270.74228,276.56393,22395.125,99.99999,282.3491,0.6488029,0.0,21502.0
126.4,34.74,2019-01-06 10:00:00,0.27365136,-5.012501,270.6887,275.59885,0.125,99.99999,282.15192,0.94817877,0.0,-0.125
126.4,34.74,2019-01-06 11:00:00,0.014751673,-5.3151603,270.82065,275.57977,0.125,99.99999,282.15048,0.9254421,0.0,-0.125
126.4,34.74,2019-01-06 12:00:00,0.2727797,-5.3526883,270.80164,275.57275,0.125,99.99999,282.14877,0.9338196,0.0,-0.125
126.4,34.74,2019-01-06 13:00:00,0.09974408,-4.86044,270.82986,275.57074,0.125,99.99999,282.1454,0.984298,0.0,-0.125
126.4,34.74,2019-01-06 14:00:00,0.3307488,-4.372578,270.85983,275.24506,0.125,99.99999,282.1465,0.7766926,0.0,-0.125
126.4,34.74,2019-01-06 15:00:00,0.3691044,-4.509043,270.86963,275.10553,0.125,99.99999,282.14453,0.090336174,0.0,-0.125
126.4,34.74,2019-01-06 16:00:00,0.043954134,-4.321404,270.69904,274.97455,0.125,100.60461,282.1414,0.13393253,0.0,-0.125
126.4,34.74,2019-01-06 17:00:00,-0.1717956,-4.317992,270.7273,274.6649,0.125,100.68018,282.1414,0.021134406,0.0,-0.125
126.4,34.74,2019-01-06 18:00:00,-0.2563522,-4.402308,270.86676,274.40192,0.125,100.744965,282.1377,0.004028499,0.0,-0.125
126.4,34.74,2019-01-06 19:00:00,-0.18705058,-4.494422,270.88232,274.41196,0.125,100.810646,282.13657,0.046861887,0.0,-0.125
126.4,34.74,2019-01-06 20:00:00,-0.15174603,-4.5144043,271.03217,274.32312,0.125,101.902916,282.13458,0.5748402,0.0,-0.125
126.4,34.74,2019-01-07 06:00:00,1.2286167,-6.1963334,271.71164,278.1975,1228931.0,107.35076,282.11838,0.9860834,0.0,1020681.4
126.4,34.74,2019-01-07 07:00:00,0.6123133,-6.3620405,271.65573,278.0645,808542.5,107.730446,282.1164,0.9990845,0.0,569727.5
126.4,34.74,2019-01-07 08:00:00,0.11194801,-6.06328,271.58023,277.3855,322818.8,108.11013,282.11328,1.0,0.0,142441.62
126.4,34.74,2019-01-07 09:00:00,-0.13910627,-5.6704564,271.44424,277.13556,22946.125,108.494316,282.11328,1.0,0.0,7521.75
126.4,34.74,2019-01-07 10:00:00,-0.44638634,-4.414005,271.36182,276.5263,0.125,99.99999,282.27692,0.9879297,0.0,-0.125
126.4,34.74,2019-01-07 11:00:00,-0.4847418,-4.570452,271.3238,276.48666,0.125,99.99999,282.27493,0.91779715,0.0,-0.125
126.4,34.74,2019-01-07 12:00:00,-0.15436125,-5.1211853,271.33417,276.4651,0.125,99.99999,282.2738,0.98841804,0.0,-0.125
126.4,34.74,2019-01-07 13:00:00,0.21437478,-4.5197654,271.51224,276.5549,0.125,99.99999,282.27182,0.9820396,0.0,-0.125
126.4,34.74,2019-01-07 14:00:00,0.30808425,-4.2414746,271.76004,276.42896,0.125,99.99999,282.2704,0.9584179,2.1001324e-07,-0.125
126.4,34.74,2019-01-07 15:00:00,0.06966972,-4.113295,271.9658,276.24878,0.125,99.99999,282.26868,0.9752644,8.395873e-07,-0.125
126.4,34.74,2019-01-07 16:00:00,-0.017066002,-3.9875524,272.11276,276.26984,0.125,99.99999,282.26727,0.8453756,4.2002648e-07,-0.125
126.4,34.74,2019-01-07 17:00:00,0.31069946,-4.0314164,272.3358,276.11377,0.125,99.99999,282.26526,0.88454676,0.0,-0.125
126.4,34.74,2019-01-07 18:00:00,0.7740166,-4.298497,272.54962,276.1017,0.125,99.99999,282.26328,0.9515969,6.2957406e-07,-0.125
126.4,34.74,2019-01-07 19:00:00,1.2926879,-4.486624,272.74094,276.16998,0.125,99.99999,282.26215,0.9694047,0.0,-0.125
126.4,34.74,2019-01-07 20:00:00,1.5245645,-4.7922077,272.8591,275.98126,0.125,102.86922,282.26016,0.9844353,1.4691614e-06,-0.125
126.4,34.74,2019-01-08 06:00:00,3.6140685,-8.248179,271.0362,277.6575,1225900.4,115.1379,282.24283,0.9438146,0.0,472613.5
126.4,34.74,2019-01-08 07:00:00,3.114139,-8.719471,270.5279,277.15463,794452.1,115.165794,282.24283,0.9629042,0.0,192967.62
126.4,34.74,2019-01-08 08:00:00,2.63208,-8.740428,269.4006,276.00134,320614.75,115.19908,282.23972,0.91985714,0.0,107865.0
126.4,34.74,2019-01-08 09:00:00,2.3962808,-8.740915,268.85196,275.51605,23772.625,115.22247,282.23743,0.9177819,2.1001324e-07,2756.625
126.4,34.74,2019-01-08 10:00:00,1.976985,-8.384157,268.9119,275.3976,0.125,120.30414,282.4201,0.89191705,2.0987354e-06,-0.125
126.4,34.74,2019-01-08 11:00:00,2.2027597,-8.325185,268.8047,275.3981,0.125,119.56816,282.417,0.95397735,8.394942e-06,-0.125
126.4,34.74,2019-01-08 12:00:00,2.656488,-8.026912,268.71307,275.54013,0.125,119.15518,282.41672,0.9549693,1.8258579e-05,-0.125
126.4,34.74,2019-01-08 13:00:00,2.6556163,-8.413887,268.55228,275.73938,0.125,119.15968,282.41357,1.0,1.5320722e-05,-0.125
126.4,34.74,2019-01-08 14:00:00,2.6617184,-9.118143,268.13617,275.5236,0.125,119.291046,282.41357,1.0,7.765368e-06,-0.125
126.4,34.74,2019-01-08 15:00:00,2.4812732,-9.127891,267.67282,275.24805,0.125,119.35672,282.41046,1.0,2.518762e-06,-0.125
126.4,34.74,2019-01-08 16:00:00,2.0724382,-8.795988,267.43076,274.80994,0.125,119.35672,282.40817,1.0,0.0,-0.125
126.4,34.74,2019-01-08 17:00:00,1.4500327,-8.614685,266.8556,274.25586,0.125,119.35223,282.40704,1.0,0.0,-0.125
126.4,34.74,2019-01-08 18:00:00,0.966666,-8.513311,266.9138,273.89,0.125,119.35223,282.40506,1.0,0.0,-0.125
126.4,34.74,2019-01-08 19:00:00,0.05746579,-7.9723253,267.04865,273.4619,0.125,119.347725,282.40393,1.0,0.0,-0.125
126.4,34.74,2019-01-08 20:00:00,-0.8277621,-7.5371003,266.73917,272.6745,0.125,119.347725,282.40363,1.0,0.0,-0.125
126.4,34.74,2019-01-09 06:00:00,-0.36400902,-3.1034553,262.33322,275.33087,1298753.0,99.99999,282.3849,0.9684434,0.0,424962.25
126.4,34.74,2019-01-09 07:00:00,-0.79855967,-2.8358867,262.59717,275.47238,862621.1,99.99999,282.3829,0.9828178,0.0,328202.7
126.4,34.74,2019-01-09 08:00:00,-0.8608874,-2.2978253,263.81494,275.08694,356863.94,99.99999,282.3829,0.986709,0.0,122829.75
126.4,34.74,2019-01-09 09:00:00,-0.5313786,-2.4455,264.227,274.68896,29086.0,99.99999,282.3795,0.99118,0.0,7836.75
126.4,34.74,2019-01-09 10:00:00,-0.19969058,-2.5658813,264.09158,274.09778,0.125,99.99999,282.49228,0.89568615,0.0,-0.125
126.4,34.74,2019-01-09 11:00:00,-0.2641976,-2.5166564,264.8506,273.9382,0.125,99.99999,282.49057,0.96926737,0.0,-0.125
126.4,34.74,2019-01-09 12:00:00,-0.6804421,-1.9863931,265.11224,274.08273,0.125,99.99999,282.48886,1.0,0.0,-0.125
126.4,34.74,2019-01-09 13:00:00,-0.73884714,-2.1082368,265.49893,274.14697,0.125,99.99999,282.48718,1.0,0.0,-0.125
126.4,34.74,2019-01-09 14:00:00,-0.93977773,-2.2003505,266.00436,274.05963,0.125,99.99999,282.4849,1.0,0.0,-0.125
126.4,34.74,2019-01-09 15:00:00,-0.2942717,-2.0063756,266.11676,274.23227,0.125,99.99999,282.48376,1.0,0.0,-0.125
126.4,34.74,2019-01-09 16:00:00,0.8690338,-2.4601212,266.1963,274.27142,0.125,99.99999,282.48206,1.0,0.0,-0.125
126.4,34.74,2019-01-09 17:00:00,0.86467505,-3.083473,266.38416,274.427,0.125,99.99999,282.48035,1.0,0.0,-0.125
126.4,34.74,2019-01-09 18:00:00,0.6885884,-3.3983169,266.6383,274.51886,0.125,99.99999,282.4781,0.9847863,2.1001324e-07,-0.125
126.4,34.74,2019-01-09 19:00:00,0.65720654,-3.6697843,267.2129,274.66638,0.125,99.99999,282.47665,0.98724306,4.2002648e-07,-0.125
126.4,34.74,2019-01-09 20:00:00,0.65982175,-4.1420503,267.89987,274.77127,0.125,101.72027,282.47665,0.90050817,4.2002648e-07,-0.125
126.4,34.74,2019-01-10 06:00:00,3.7522354,-4.0933127,272.53116,278.45898,1190044.8,113.89088,282.46045,0.9989318,6.2957406e-07,97035.125
126.4,34.74,2019-01-10 07:00:00,3.492464,-4.383301,272.9029,278.6246,779102.3,114.33175,282.4582,0.9026597,3.9874576e-06,66317.75
126.4,34.74,2019-01-10 08:00:00,3.39396,-4.113295,273.81232,278.28284,311798.44,114.65475,282.45508,0.89820397,2.0357314e-05,65569.5
126.4,34.74,2019-01-10 09:00:00,2.785502,-4.2127194,274.0555,278.25772,24677.875,114.7906,282.45477,0.86454153,3.25297e-05,2559.625
126.4,34.74,2019-01-10 10:00:00,1.4988487,-3.7599485,273.9126,277.526,0.125,99.99999,282.12405,0.8210672,2.0357314e-05,-0.125
126.4,34.74,2019-01-10 11:00:00,1.332351,-3.8939764,273.689,277.51898,0.125,99.99999,282.12207,0.7721148,3.5678968e-06,-0.125
126.4,34.74,2019-01-10 12:00:00,1.522821,-4.0552974,273.26367,277.35538,0.125,99.99999,282.12067,0.6788488,6.2957406e-07,-0.125
126.4,34.74,2019-01-10 13:00:00,0.68553734,-4.195174,272.92365,276.81436,0.125,99.99999,282.12036,0.3820823,0.0,-0.125
126.4,34.74,2019-01-10 14:00:00,0.03218603,-4.114757,272.68503,276.21765,0.125,99.99999,282.11697,0.03689745,0.0,-0.125
126.4,34.74,2019-01-10 15:00:00,-0.6172427,-3.9958377,272.7421,275.92706,0.125,99.99999,282.11697,0.23110494,0.0,-0.125
126.4,34.74,2019-01-10 16:00:00,-0.8752707,-3.5932665,272.6758,275.6144,0.125,99.99999,282.1147,0.513497,0.0,-0.125
126.4,34.74,2019-01-10 17:00:00,-1.5408261,-3.4529028,272.46375,275.22446,0.125,99.99999,282.11328,0.18509758,0.0,-0.125
126.4,34.74,2019-01-10 18:00:00,-1.7796764,-3.4826326,272.5381,275.16876,0.125,99.99999,282.111,0.32566798,0.0,-0.125
126.4,34.74,2019-01-10 19:00:00,-1.759627,-3.5786452,272.61243,275.13513,0.125,99.99999,282.109,0.091831595,0.0,-0.125
126.4,34.74,2019-01-10 20:00:00,-1.2418275,-3.4353573,272.50812,275.093,0.125,99.99999,282.10757,0.25053027,0.0,-0.125
126.4,34.74,2019-01-11 06:00:00,-1.76878,-1.063306,271.38257,280.1352,1253333.2,99.99999,282.0928,0.92036074,0.0,1064079.5
126.4,34.74,2019-01-11 07:00:00,-2.1606164,-0.3687975,271.39697,280.28024,838376.25,99.99999,282.09055,0.9330871,0.0,112905.75
126.4,34.74,2019-01-11 08:00:00,-1.4331691,0.32912263,272.48795,279.9676,348834.8,99.99999,282.08713,0.9972228,0.0,77974.625
126.4,34.74,2019-01-11 09:00:00,-1.15422,0.114677876,272.04706,279.8938,30542.375,99.99999,282.08685,0.99880975,0.0,5946.5
126.4,34.74,2019-01-11 10:00:00,-0.60024416,-1.4702636,272.45163,279.52695,0.125,99.99999,281.8922,0.99410987,4.2002648e-07,-0.125
126.4,34.74,2019-01-11 11:00:00,-0.96200645,-2.0478024,273.4066,279.0818,0.125,99.99999,281.8908,1.0,3.148336e-06,-0.125
126.4,34.74,2019-01-11 12:00:00,-0.12472296,-1.7139509,273.50052,278.95483,0.125,99.99999,281.88852,0.9991913,3.0011404e-05,-0.125
126.4,34.74,2019-01-11 13:00:00,0.047005177,-1.1880739,273.71378,278.4926,0.125,99.99999,281.88712,0.9992981,0.0004554158,-0.125
126.4,34.74,2019-01-11 14:00:00,-0.1112113,-1.3654782,273.6567,277.91043,0.125,99.99999,281.8851,0.9952848,0.0014930079,-0.125
126.4,34.74,2019-01-11 15:00:00,0.43840575,-1.6666756,273.63943,277.42264,0.125,99.99999,281.88342,0.97581375,0.0002753483,-0.125
126.4,34.74,2019-01-11 16:00:00,0.34033775,-2.6199799,273.8711,277.37143,0.125,99.99999,281.8814,0.9734943,0.0003263466,-0.125
126.4,34.74,2019-01-11 17:00:00,-0.27160716,-3.4719102,274.27106,276.93884,0.125,99.99999,281.88113,0.93108815,0.0002486948,-0.125
126.4,34.74,2019-01-11 18:00:00,-0.18356371,-3.6390798,274.38748,276.94635,0.125,99.99999,281.87973,0.95715135,0.00044618174,-0.125
126.4,34.74,2019-01-11 19:00:00,-0.60634625,-4.096237,274.36557,276.8465,0.125,99.99999,281.87744,0.9387942,0.00017985795,-0.125
126.4,34.74,2019-01-11 20:00:00,-1.0674841,-4.1810403,274.429,276.6101,0.125,103.66098,281.87604,0.9492927,1.25924125e-05,-0.125
126.4,34.74,2019-01-12 06:00:00,2.9506922,-4.877498,274.34888,280.3806,1273091.2,99.99999,281.86124,0.02032563,0.0,1246965.8
126.4,34.74,2019-01-12 07:00:00,2.63208,-5.5042615,274.28952,280.23407,858331.0,99.99999,281.85925,0.020600319,0.0,839606.75
126.4,34.74,2019-01-12 08:00:00,1.9482183,-5.754772,274.06302,279.47775,367057.8,99.99999,281.85754,0.033570886,0.0,358644.3
126.4,34.74,2019-01-12 09:00:00,1.0616829,-5.621719,274.26013,278.98944,34832.375,99.99999,281.85727,0.052309513,0.0,33828.375
126.4,34.74,2019-01-12 10:00:00,0.10802531,-4.857516,274.50967,277.99374,0.125,99.99999,281.6388,0.9839165,0.0,-0.125
126.4,34.74,2019-01-12 11:00:00,-0.054113865,-4.295573,274.62665,277.75787,0.125,99.99999,281.6365,0.97531015,0.0,-0.125
126.4,34.74,2019-01-12 12:00:00,-0.17397499,-3.762873,274.65836,277.61835,0.125,99.99999,281.6351,0.94703436,0.0,-0.125
126.4,34.74,2019-01-12 13:00:00,-0.51743114,-3.494817,274.54944,277.37997,0.125,99.99999,281.6348,0.8651519,0.0,-0.125
126.4,34.74,2019-01-12 14:00:00,-0.4703585,-3.4826326,274.36212,276.9619,0.125,99.99999,281.63223,0.07515296,0.0,-0.125
126.4,34.74,2019-01-12 15:00:00,-0.27422237,-3.5128498,274.33792,276.65527,0.125,99.99999,281.62997,0.023163915,0.0,-0.125
126.4,34.74,2019-01-12 16:00:00,-0.4163121,-3.5308826,274.4307,276.67535,0.125,99.99999,281.62854,0.6186349,0.0,-0.125
126.4,34.74,2019-01-12 17:00:00,-0.2746582,-3.4626503,274.29932,276.34363,0.125,99.99999,281.62827,0.8237834,0.0,-0.125
126.4,34.74,2019-01-12 18:00:00,-0.35921466,-3.7004888,274.03592,276.30197,0.125,99.99999,281.626,0.16992965,0.0,-0.125
126.4,34.74,2019-01-12 19:00:00,-0.4551034,-3.9344287,273.75757,276.1243,0.125,99.99999,281.6243,0.4490257,0.0,-0.125
126.4,34.74,2019-01-12 20:00:00,-0.5706059,-4.0319037,273.43137,275.771,0.125,99.99999,281.624,0.5750843,6.2957406e-07,-0.125
126.4,34.74,2019-01-13 06:00:00,2.1800952,-6.0725403,271.3059,279.39246,1344330.2,99.99999,281.60895,0.011292011,0.0,1287370.8
126.4,34.74,2019-01-13 07:00:00,1.8383822,-6.2007194,271.43616,279.26297,907765.4,99.99999,281.60638,0.013001084,0.0,877727.75
126.4,34.74,2019-01-13 08:00:00,1.5825336,-5.9623933,271.72375,278.46048,396340.56,99.99999,281.60468,0.037126333,0.0,371010.0
126.4,34.74,2019-01-13 09:00:00,1.1889536,-5.850785,272.3496,278.14984,40303.25,99.99999,281.6044,0.018509746,0.0,38002.75
126.4,34.74,2019-01-13 10:00:00,0.11761427,-4.378427,272.76978,277.0126,0.125,99.99999,281.35068,0.011856616,0.0,-0.125
126.4,34.74,2019-01-13 11:00:00,0.055722237,-4.286313,273.13226,276.86206,0.125,99.99999,281.3481,0.006286919,0.0,-0.125
126.4,34.74,2019-01-13 12:00:00,-0.08941841,-4.257558,273.30228,276.64725,0.125,99.99999,281.34558,0.00389117,0.0,-0.125
