longitude,latitude,time,u10,v10,d2m,t2m,cdir,rsn,stl4,tcc,tp,fdir
126.4,34.74,2021-01-05 13:00:00,1.2666105,-6.441588,267.38913,273.3772,-0.125,115.048355,283.40027,0.9876398,5.468726e-06,0.125
126.4,34.74,2021-01-05 14:00:00,1.5138025,-6.382394,267.3373,273.0844,-0.125,115.01555,283.39725,0.99218714,1.3124198e-05,0.125
126.4,34.74,2021-01-05 15:00:00,1.7859077,-6.0824757,267.39087,273.12808,-0.125,115.0346,283.39603,0.9979094,2.3513101e-05,0.125
126.4,34.74,2021-01-05 16:00:00,2.2272296,-6.014512,267.36026,273.21945,-0.125,115.01132,283.39572,0.98107827,3.5816804e-05,0.125
126.4,34.74,2021-01-05 17:00:00,2.6397557,-6.1061535,267.35672,273.0373,-0.125,114.97322,283.3936,0.9810935,4.730001e-05,0.125
126.4,34.74,2021-01-05 18:00:00,2.6015768,-6.326707,267.22366,273.0786,-0.125,114.97322,283.39026,0.9711596,5.8236532e-05,0.125
126.4,34.74,2021-01-05 19:00:00,2.854269,-6.319253,267.32492,273.1758,-0.125,114.96475,283.38934,0.98211586,6.0970895e-05,0.125
126.4,34.74,2021-01-05 20:00:00,2.7821174,-5.9921494,267.18536,272.97675,-0.125,114.96899,283.38904,0.9512001,6.124377e-05,0.125
126.4,34.74,2021-01-06 06:00:00,6.038322,-3.6756778,266.656,275.88593,1249700.4,115.12349,283.36932,0.8936719,6.0154125e-06,373505.75
126.4,34.74,2021-01-06 07:00:00,6.532706,-3.776966,266.65955,275.69733,815177.0,115.146774,283.3669,0.94114417,1.0936521e-05,206065.38
126.4,34.74,2021-01-06 08:00:00,6.730395,-4.0019045,266.72726,275.2317,326268.94,115.16159,283.36478,0.9874567,1.0936521e-05,53285.375
126.4,34.74,2021-01-06 09:00:00,6.807723,-3.6883936,266.65836,275.13623,22237.375,115.165825,283.36356,0.8991195,2.5154091e-05,2306.625
126.4,34.74,2021-01-06 10:00:00,6.3340464,-2.2019582,268.0716,274.98663,-0.125,115.165825,283.4209,0.8990432,0.00015228987,0.125
126.4,34.74,2021-01-06 11:00:00,6.5954747,-1.8349533,268.26236,275.01807,-0.125,115.165825,283.4203,0.99299586,0.00013397168,0.125
126.4,34.74,2021-01-06 12:00:00,6.7472196,-1.0939279,269.97354,275.05823,-0.125,115.16159,283.41754,1.0,8.1476755e-05,0.125
126.4,34.74,2021-01-06 13:00:00,8.176986,-4.9020967,271.28137,274.53842,-0.125,115.1891,283.41513,1.0,0.00029555708,0.125
126.4,34.74,2021-01-06 14:00:00,9.337235,-7.740794,270.7614,274.25613,-0.125,115.254715,283.41483,0.97512704,0.00030512642,0.125
126.4,34.74,2021-01-06 15:00:00,10.81521,-7.247508,270.07837,273.96625,-0.125,115.30234,283.4115,0.757069,8.885842e-05,0.125
126.4,34.74,2021-01-06 16:00:00,11.270768,-7.4544687,269.51483,273.29514,-0.125,115.32562,283.41028,0.48342058,0.00017525628,0.125
126.4,34.74,2021-01-06 17:00:00,10.693232,-7.4965625,268.31183,272.18164,-0.125,115.34361,283.40814,0.6193521,0.00025290437,0.125
126.4,34.74,2021-01-06 18:00:00,10.288148,-7.6355596,267.14474,272.15137,-0.125,115.362656,283.40695,0.5999878,4.5386143e-05,0.125
126.4,34.74,2021-01-06 19:00:00,10.366123,-8.323529,267.25604,271.6153,-0.125,115.37642,283.40482,0.5443059,0.0002455227,0.125
126.4,34.74,2021-01-06 20:00:00,9.393533,-9.147865,266.6142,270.71133,-0.125,115.362656,283.4036,0.563243,0.00032071024,0.125
126.4,34.74,2021-01-07 06:00:00,3.0529284,-10.14233,263.08234,269.23868,1287238.5,115.02084,283.38632,0.6487876,9.186566e-05,1031538.75
126.4,34.74,2021-01-07 07:00:00,1.4730352,-9.307909,263.39145,268.96512,856639.5,115.02084,283.38388,0.6199777,0.0001495555,614521.25
126.4,34.74,2021-01-07 08:00:00,-0.012705088,-8.323529,263.11765,268.2451,349695.62,115.02508,283.3827,0.43864924,0.00012987014,273229.2
126.4,34.74,2021-01-07 09:00:00,-0.8917898,-7.084395,263.18948,267.94824,25923.875,114.98804,283.38025,0.45017016,9.0772286e-05,15129.5
126.4,34.74,2021-01-07 10:00:00,-3.6769056,-3.3599749,263.01932,267.00122,-0.125,115.02508,283.45093,0.39404574,6.315764e-05,0.125
126.4,34.74,2021-01-07 11:00:00,-2.488184,-2.429089,262.38455,266.52042,-0.125,115.01555,283.4485,0.43152305,4.3472275e-05,0.125
126.4,34.74,2021-01-07 12:00:00,-1.5139757,-2.2168663,261.6155,266.12112,-0.125,115.01132,283.44547,0.65386903,4.9760565e-05,0.125
126.4,34.74,2021-01-07 13:00:00,-1.7572852,-2.4812677,261.12323,266.06293,-0.125,115.00603,283.44424,0.8125982,5.249493e-05,0.125
126.4,34.74,2021-01-07 14:00:00,-1.7077821,-3.065757,261.052,266.15082,-0.125,115.030365,283.4418,0.7031114,5.8236532e-05,0.125
126.4,34.74,2021-01-07 15:00:00,-1.6566614,-3.142052,261.3364,266.36502,-0.125,115.00603,283.4415,0.4221995,7.9835765e-05,0.125
126.4,34.74,2021-01-07 16:00:00,-0.66659915,-3.4103994,261.84634,266.61414,-0.125,114.99756,283.43817,0.46576533,8.339062e-05,0.125
126.4,34.74,2021-01-07 17:00:00,0.6835739,-4.4039874,262.48758,266.68167,-0.125,115.00179,283.43787,0.58555233,8.202344e-05,0.125
126.4,34.74,2021-01-07 18:00:00,1.9544773,-6.0842295,262.73962,266.87958,-0.125,114.99227,283.43665,0.43004286,0.00012385473,0.125
126.4,34.74,2021-01-07 19:00:00,2.58184,-7.115088,262.76788,267.13043,-0.125,115.00179,283.43362,0.56331927,0.00023814104,0.125
126.4,34.74,2021-01-07 20:00:00,1.6678121,-7.4044824,263.2307,266.66943,-0.125,115.02508,283.4312,0.5088276,0.00024935044,0.125
126.4,34.74,2021-01-08 06:00:00,2.8044424,-3.8580842,263.74182,269.11298,1288348.4,115.01132,283.41513,0.49935147,4.128553e-05,954327.75
126.4,34.74,2021-01-08 07:00:00,2.469892,-4.5982323,263.82425,269.42087,854935.0,115.01132,283.4127,0.5946012,3.0621886e-05,686728.2
126.4,34.74,2021-01-08 08:00:00,1.2759935,-5.3401346,263.94144,268.85568,339587.7,115.02508,283.4115,0.5211115,5.3041615e-05,233392.25
126.4,34.74,2021-01-08 09:00:00,-0.31328285,-5.36162,264.134,268.25732,25884.25,115.01555,283.40906,0.4066806,4.4565648e-05,11767.375
126.4,34.74,2021-01-08 10:00:00,-4.1693482,-3.3731291,263.81662,267.00238,-0.125,115.02084,283.28137,0.7178826,3.472343e-05,0.125
126.4,34.74,2021-01-08 11:00:00,-3.8079433,-2.5325694,263.289,266.39236,-0.125,115.03883,283.27896,0.5554759,3.308244e-05,0.125
126.4,34.74,2021-01-08 12:00:00,-1.7556676,-2.5426545,262.37866,265.62228,-0.125,115.0346,283.27744,0.65367067,3.4176745e-05,0.125
126.4,34.74,2021-01-08 13:00:00,-0.65527487,-3.0258555,262.28326,265.8953,-0.125,115.048355,283.27502,0.6451254,5.6048855e-05,0.125
126.4,34.74,2021-01-08 14:00:00,-1.2198693,-2.9140441,262.84677,266.70786,-0.125,115.01132,283.2738,0.61857384,4.6479516e-05,0.125
126.4,34.74,2021-01-08 15:00:00,-0.7271029,-2.8741426,263.1041,266.70728,-0.125,115.02508,283.27136,0.78223187,3.5270117e-05,0.125
126.4,34.74,2021-01-08 16:00:00,-0.09747517,-2.7079601,263.4115,266.97852,-0.125,115.01132,283.27106,0.7073993,3.9371662e-05,0.125
126.4,34.74,2021-01-08 17:00:00,-0.4456147,-2.5238,263.61816,267.08328,-0.125,115.01132,283.26773,0.63358915,4.2105094e-05,0.125
126.4,34.74,2021-01-08 18:00:00,-0.6122427,-2.580802,263.3314,266.26257,-0.125,115.02508,283.2665,0.44083133,4.8941e-05,0.125
126.4,34.74,2021-01-08 19:00:00,-0.9176737,-2.4553976,263.4268,265.88306,-0.125,115.02508,283.2641,0.42824227,3.800448e-05,0.125
126.4,34.74,2021-01-08 20:00:00,-1.248665,-2.421635,263.4845,265.5769,-0.125,115.02508,283.26288,0.46349168,3.636349e-05,0.125
126.4,34.74,2021-01-09 06:00:00,6.3774023,-6.089053,265.81573,271.5984,1274236.9,115.0346,283.245,0.531549,7.24541e-05,1194639.6
126.4,34.74,2021-01-09 07:00:00,6.1716247,-7.598289,266.01828,272.50293,842131.6,115.02508,283.24377,0.50176245,0.00016076583,475815.12
126.4,34.74,2021-01-09 08:00:00,4.4354568,-7.8219123,266.23734,272.54834,352272.2,115.03883,283.24136,0.35310453,0.00017498247,232844.94
126.4,34.74,2021-01-09 09:00:00,2.3589144,-7.3838744,266.42813,272.4913,29610.25,115.02508,283.24014,0.2059573,6.643869e-05,22361.875
126.4,34.74,2021-01-09 10:00:00,-0.43558455,-5.7163477,267.3049,270.1735,-0.125,115.05365,283.28503,0.26711732,1.3397075e-05,0.125
126.4,34.74,2021-01-09 11:00:00,-1.3745259,-5.459839,266.57593,269.39352,-0.125,115.057884,283.2826,0.59521157,1.0389835e-05,0.125
126.4,34.74,2021-01-09 12:00:00,-1.6262475,-5.353289,265.5472,269.14264,-0.125,115.057884,283.28137,0.74124485,1.4764257e-05,0.125
126.4,34.74,2021-01-09 13:00:00,-2.1601048,-4.442135,265.13504,269.63858,-0.125,115.05365,283.27896,0.8344956,1.6951934e-05,0.125
126.4,34.74,2021-01-09 14:00:00,-2.4208856,-3.670416,264.50085,268.92264,-0.125,115.048355,283.27744,0.853631,2.3240224e-05,0.125
126.4,34.74,2021-01-09 15:00:00,-2.5393047,-2.440928,265.00018,269.49072,-0.125,115.048355,283.27682,0.7191491,2.5426969e-05,0.125
126.4,34.74,2021-01-09 16:00:00,-2.0442739,-1.1404064,265.569,270.1962,-0.125,115.04413,283.2738,0.76607203,2.378691e-05,0.125
126.4,34.74,2021-01-09 17:00:00,-1.6236593,-0.41209686,265.96765,270.1217,-0.125,115.03883,283.27136,0.79915464,3.2809563e-05,0.125
126.4,34.74,2021-01-09 18:00:00,-1.1088916,-0.6593976,266.30212,269.71365,-0.125,115.0346,283.26987,0.7159904,2.4060719e-05,0.125
126.4,34.74,2021-01-09 19:00:00,-1.1218337,-0.97027755,266.59476,269.2544,-0.125,115.030365,283.26743,0.9097096,7.1907416e-05,0.125
126.4,34.74,2021-01-09 20:00:00,-1.1613067,-0.922922,266.26794,268.41623,-0.125,115.02084,283.2668,0.87156093,8.0109574e-05,0.125
126.4,34.74,2021-01-10 06:00:00,6.899935,-4.262798,269.3005,275.6601,1265238.9,115.16159,283.2474,0.51215416,0.00025317818,812885.06
126.4,34.74,2021-01-10 07:00:00,6.3007207,-4.20185,268.93896,275.75613,833529.9,115.1891,283.2459,0.56867534,0.00014654826,423624.44
126.4,34.74,2021-01-10 08:00:00,5.964553,-4.474582,268.6522,275.59897,351519.0,115.20815,283.24347,0.6281415,0.0001323307,198012.0
126.4,34.74,2021-01-10 09:00:00,5.6853294,-5.0722256,268.5927,275.5914,30720.125,115.22191,283.24194,0.527139,4.128553e-05,16576.0
126.4,34.74,2021-01-10 10:00:00,4.9450474,-5.783435,268.75934,274.76602,-0.125,115.21239,283.29016,0.5710558,2.5426969e-05,0.125
126.4,34.74,2021-01-10 11:00:00,4.6926785,-4.7885313,268.12045,274.53027,-0.125,115.21239,283.28867,0.558543,5.4682605e-05,0.125
126.4,34.74,2021-01-10 12:00:00,4.2151194,-5.0182934,267.4115,274.72876,-0.125,115.21239,283.28622,0.688035,9.131897e-05,0.125
126.4,34.74,2021-01-10 13:00:00,2.8817706,-5.087572,267.60287,274.81085,-0.125,115.21768,283.28473,0.9581127,3.991835e-05,0.125
126.4,34.74,2021-01-10 14:00:00,2.3094113,-5.48264,267.7648,273.787,-0.125,115.21768,283.2838,1.0,3.499631e-05,0.125
126.4,34.74,2021-01-10 15:00:00,2.0065687,-4.9393673,268.8671,274.4488,-0.125,115.22191,283.28137,1.0,4.7027133e-05,0.125
126.4,34.74,2021-01-10 16:00:00,2.652374,-4.1803646,269.0938,275.11993,-0.125,115.2272,283.28018,1.0,5.222112e-05,0.125
126.4,34.74,2021-01-10 17:00:00,2.9377449,-3.9628801,268.87772,275.1403,-0.125,115.2272,283.27744,1.0,7.79219e-05,0.125
126.4,34.74,2021-01-10 18:00:00,2.1301646,-4.034352,269.1097,274.96335,-0.125,115.22191,283.27682,1.0,1.3670884e-05,0.125
126.4,34.74,2021-01-10 19:00:00,1.1983415,-3.9216633,269.84988,274.5786,-0.125,115.22191,283.2735,0.9909969,4.8667192e-05,0.125
126.4,34.74,2021-01-10 20:00:00,0.58359706,-4.5206223,270.21555,274.18396,-0.125,115.22191,283.2729,0.9997101,3.2809563e-05,0.125
126.4,34.74,2021-01-11 06:00:00,-1.1389817,-1.4995186,268.1552,273.61063,1265912.8,115.2272,283.2547,0.99859613,3.3630058e-05,58289.5
126.4,34.74,2021-01-11 07:00:00,-0.9717065,-1.419716,268.24057,273.59198,846254.06,115.22191,283.25195,0.99380463,6.0697086e-05,18452.5
126.4,34.74,2021-01-11 08:00:00,-0.71966124,-1.103136,268.5509,273.29803,350131.7,115.21768,283.25134,0.993179,7.272698e-05,11220.125
126.4,34.74,2021-01-11 09:00:00,-0.6662755,-0.92555285,268.56973,272.98663,30284.125,115.17958,283.25015,0.84337664,5.2768737e-05,195.5
126.4,34.74,2021-01-11 10:00:00,-2.223844,-0.96720815,268.93423,272.94647,-0.125,115.12349,283.29807,0.7207514,2.3513101e-05,0.125
126.4,34.74,2021-01-11 11:00:00,-1.7149001,-0.06438494,269.32053,272.93307,-0.125,115.11926,283.29654,0.45337462,1.257658e-05,0.125
126.4,34.74,2021-01-11 12:00:00,-0.46146858,-0.02974534,269.77393,272.9715,-0.125,115.11397,283.29413,0.45036852,1.8865801e-05,0.125
126.4,34.74,2021-01-11 13:00:00,0.72337055,-0.6953527,270.1814,273.0955,-0.125,115.10974,283.2926,0.632933,4.0191226e-05,0.125
126.4,34.74,2021-01-11 14:00:00,0.88935155,-1.3508751,270.51587,273.00586,-0.125,115.10974,283.29016,0.63778555,4.128553e-05,0.125
126.4,34.74,2021-01-11 15:00:00,0.882557,-2.0752385,270.29388,273.1508,-0.125,115.10021,283.28867,0.42821175,0.00010444317,0.125
126.4,34.74,2021-01-11 16:00:00,2.0822794,-3.420046,270.29623,273.36264,-0.125,115.08646,283.28714,0.5043718,0.00010416936,0.125
126.4,34.74,2021-01-11 17:00:00,2.9235086,-4.5513153,270.33746,273.48895,-0.125,115.07164,283.28622,0.43741322,5.6322664e-05,0.125
126.4,34.74,2021-01-11 18:00:00,3.2849135,-4.9358597,270.3604,273.8027,-0.125,115.057884,283.2838,0.37870997,8.3116814e-05,0.125
126.4,34.74,2021-01-11 19:00:00,3.738854,-5.0314474,270.03125,274.08267,-0.125,115.057884,283.2823,0.44249463,8.858554e-05,0.125
126.4,34.74,2021-01-11 20:00:00,3.6239939,-4.9156895,269.80807,274.39233,-0.125,115.0346,283.28137,0.3777486,0.00016705412,0.125
126.4,34.74,2021-01-12 06:00:00,5.8173375,1.1949198,270.3186,277.94296,1287238.5,115.08116,283.26257,0.7648971,0.00015174318,468113.62
126.4,34.74,2021-01-12 07:00:00,6.226628,0.8480849,270.5924,278.28754,866311.4,115.09069,283.26166,0.58466727,7.436797e-05,304035.38
126.4,34.74,2021-01-12 08:00:00,6.2787194,0.42363954,271.48392,277.7561,364045.0,115.09598,283.25833,0.5599469,0.00018865336,218614.62
126.4,34.74,2021-01-12 09:00:00,6.6343007,0.6766405,271.3591,277.67987,35437.25,115.10445,283.25742,0.71843195,3.5543926e-05,23026.5
126.4,34.74,2021-01-12 10:00:00,6.365107,1.0225985,271.07056,277.56403,-0.125,115.14254,283.16827,0.41702652,6.179046e-05,0.125
126.4,34.74,2021-01-12 11:00:00,6.177772,1.0804775,270.1655,277.84982,-0.125,115.146774,283.16644,0.7027757,2.7380884e-07,0.125
126.4,34.74,2021-01-12 12:00:00,6.0515876,0.89061713,269.90405,277.9709,-0.125,115.15207,283.1637,0.8269116,0.0,0.125
126.4,34.74,2021-01-12 13:00:00,6.101414,0.78538275,270.28857,278.0099,-0.125,115.16159,283.16312,0.6805274,0.0,0.125
126.4,34.74,2021-01-12 14:00:00,6.237952,0.95068836,270.46817,278.57568,-0.125,115.165825,283.1616,0.76765907,7.655472e-06,0.125
126.4,34.74,2021-01-12 15:00:00,5.8804297,1.7180223,271.4486,279.04425,-0.125,115.17006,283.15857,0.45088735,3.335625e-05,0.125
126.4,34.74,2021-01-12 16:00:00,5.6859765,2.4515934,272.07806,279.19733,-0.125,115.17535,283.15735,0.5153587,3.1168573e-05,0.125
126.4,34.74,2021-01-12 17:00:00,5.3928404,2.772997,272.1988,279.28464,-0.125,115.17958,283.15643,0.58753604,3.4176745e-05,0.125
126.4,34.74,2021-01-12 18:00:00,5.420989,2.5721745,272.20172,279.38416,-0.125,115.1891,283.1549,0.66761786,9.022653e-06,0.125
126.4,34.74,2021-01-12 19:00:00,5.538114,2.4717636,272.4078,279.3277,-0.125,115.1944,283.1522,0.46443775,1.585763e-05,0.125
126.4,34.74,2021-01-12 20:00:00,5.198387,2.5528817,272.6516,279.2829,-0.125,115.19863,283.15067,0.39253506,2.7380884e-07,0.125
126.4,34.74,2021-01-13 06:00:00,5.676917,4.2283006,277.72803,283.46854,1308564.4,115.202866,283.1337,0.0039216876,0.0,1302930.4
126.4,34.74,2021-01-13 07:00:00,5.515789,3.6416192,277.86932,283.44702,884703.94,115.202866,283.12973,0.0,0.0,863746.56
