longitude,latitude,time,u10,v10,d2m,t2m,cdir,rsn,stl4,tcc,tp,fdir
126.4,34.74,2017-01-04 20:00:00,-2.77359,-4.061983,273.66125,277.59155,0.0,99.999985,283.9487,1.0,0.0,0.125
126.4,34.74,2017-01-05 06:00:00,-4.0251293,0.0627687,277.19937,282.79593,1167646.1,99.999985,283.93478,1.0,2.047047e-06,16969.75
126.4,34.74,2017-01-05 07:00:00,-4.4961386,-0.26248693,277.8915,282.8067,757563.75,99.999985,283.9323,1.0,0.0,38270.5
126.4,34.74,2017-01-05 08:00:00,-4.732064,-0.22488916,278.3956,282.554,291191.62,99.999985,283.9317,0.9985351,2.5246758e-05,12717.5
126.4,34.74,2017-01-05 09:00:00,-5.0377994,-0.033353806,278.3344,282.3653,18026.875,99.999985,283.9308,1.0,5.345e-05,0.125
126.4,34.74,2017-01-05 10:00:00,-4.8456106,-0.19970584,277.98413,281.93637,0.0,99.999985,283.82785,1.0,4.730886e-05,0.125
126.4,34.74,2017-01-05 11:00:00,-5.3902154,-0.19403076,277.91678,281.8627,0.0,99.999985,283.8282,0.9990845,4.9355906e-05,0.125
126.4,34.74,2017-01-05 12:00:00,-5.889401,0.033683658,277.8758,281.74258,0.0,99.999985,283.82538,1.0,8.188095e-05,0.125
126.4,34.74,2017-01-05 13:00:00,-5.9020176,0.3025427,277.75342,281.60095,0.0,99.999985,283.82507,1.0,0.00013123732,0.125
126.4,34.74,2017-01-05 14:00:00,-6.206912,0.5054283,277.58725,281.20657,0.0,99.999985,283.8229,1.0,0.00016740151,0.125
126.4,34.74,2017-01-05 15:00:00,-6.2136407,0.43200636,277.38855,281.00317,0.0,99.999985,283.8217,1.0,0.00020515779,0.125
126.4,34.74,2017-01-05 16:00:00,-6.152662,0.14399385,277.18646,280.76746,0.0,99.999985,283.81982,1.0,0.00022972235,0.125
126.4,34.74,2017-01-05 17:00:00,-5.832628,0.039358735,276.862,280.4898,0.0,99.999985,283.81796,1.0,0.00016535446,0.125
126.4,34.74,2017-01-05 18:00:00,-5.7745924,0.38554132,276.60718,280.39914,0.0,99.999985,283.81674,1.0,9.006914e-05,0.125
126.4,34.74,2017-01-05 19:00:00,-5.5605354,0.35290945,276.37646,280.30396,0.0,99.999985,283.81705,0.98336715,2.4791807e-05,0.125
126.4,34.74,2017-01-05 20:00:00,-5.4230175,0.16137397,275.97958,280.16458,0.0,99.999985,283.81427,0.9964446,1.478428e-05,0.125
126.4,34.74,2017-01-06 06:00:00,-3.7193937,0.68064785,275.57486,283.3529,1194351.1,99.999985,283.8019,0.64565945,0.0,998848.0
126.4,34.74,2017-01-06 07:00:00,-3.4123964,0.52032566,275.65738,283.40335,781941.5,99.999985,283.79913,0.8581478,0.0,455739.94
126.4,34.74,2017-01-06 08:00:00,-2.9476953,0.21103132,275.98578,282.52905,310244.12,99.999985,283.7985,0.8595669,0.0,205683.5
126.4,34.74,2017-01-06 09:00:00,-3.016244,-0.13621545,276.4719,281.95395,21340.375,99.999985,283.79697,0.6841439,0.0,16654.75
126.4,34.74,2017-01-06 10:00:00,-1.8782517,0.20890307,276.75143,280.551,0.0,99.999985,283.68756,0.5732837,0.0,0.125
126.4,34.74,2017-01-06 11:00:00,-1.1776252,0.48804832,276.54092,280.16116,0.0,99.999985,283.68692,0.7632948,0.0,0.125
126.4,34.74,2017-01-06 12:00:00,-1.2386041,0.2046467,276.42923,279.96057,0.0,99.999985,283.68445,0.8288801,0.0,0.125
126.4,34.74,2017-01-06 13:00:00,-1.6027952,-0.4738853,276.3989,279.78607,0.0,99.999985,283.6826,0.6731265,0.0,0.125
126.4,34.74,2017-01-06 14:00:00,-1.6440085,-0.7470007,276.3304,279.2744,0.0,99.999985,283.68198,0.18706605,0.0,0.125
126.4,34.74,2017-01-06 15:00:00,-1.968248,-0.76189786,276.2625,279.1271,0.0,99.999985,283.6795,0.14462942,0.0,0.125
126.4,34.74,2017-01-06 16:00:00,-2.3862689,-0.7118858,276.24454,279.0982,0.0,99.999985,283.6789,0.1419285,0.0,0.125
126.4,34.74,2017-01-06 17:00:00,-2.5460756,-0.5469525,276.10083,278.80298,0.0,99.999985,283.67828,0.1141257,0.0,0.125
126.4,34.74,2017-01-06 18:00:00,-2.7235453,-0.5136112,275.82016,278.5548,0.0,99.999985,283.67642,0.0073855817,0.0,0.125
126.4,34.74,2017-01-06 19:00:00,-2.3976235,-0.28589678,275.62033,278.28397,0.0,99.999985,283.67517,0.9443792,0.0,0.125
126.4,34.74,2017-01-06 20:00:00,-3.1768918,-0.51467526,275.265,277.927,0.0,99.999985,283.67365,1.0,0.0,0.125
126.4,34.74,2017-01-07 06:00:00,-3.1735275,-0.42245448,277.0624,282.5942,1177941.6,99.999985,283.66034,1.0,1.0007527e-05,14292.375
126.4,34.74,2017-01-07 07:00:00,-2.8564372,-0.23056436,277.5227,282.5166,771093.75,99.999985,283.6588,1.0,2.2724271e-07,49058.625
126.4,34.74,2017-01-07 08:00:00,-2.5343003,-0.7065654,277.7787,282.099,304918.94,99.999985,283.65634,1.0,1.3648532e-06,2008.125
126.4,34.74,2017-01-07 09:00:00,-2.6625664,-0.37847233,277.96896,281.83212,21458.75,99.999985,283.6557,1.0,2.9569492e-06,0.125
126.4,34.74,2017-01-07 10:00:00,-1.9413333,-0.72536427,277.77307,281.76865,0.0,99.999985,283.68445,1.0,6.596092e-06,0.125
126.4,34.74,2017-01-07 11:00:00,-2.1381478,-1.7036139,277.81406,281.61398,0.0,99.999985,283.68198,1.0,2.7066097e-05,0.125
126.4,34.74,2017-01-07 12:00:00,-2.0275447,-1.7344723,277.75568,281.51764,0.0,99.999985,283.68228,1.0,3.411714e-05,0.125
126.4,34.74,2017-01-07 13:00:00,-1.9981067,-2.164363,277.70682,281.42755,0.0,99.999985,283.68106,1.0,0.00012213923,0.125
126.4,34.74,2017-01-07 14:00:00,-2.0544596,-2.9305048,277.768,281.17712,0.0,99.999985,283.6792,1.0,0.00036801072,0.125
126.4,34.74,2017-01-07 15:00:00,-2.179361,-3.7126079,277.92407,280.96124,0.0,99.999985,283.6786,1.0,0.0009541437,0.125
126.4,34.74,2017-01-07 16:00:00,-2.3139353,-4.469173,278.00153,280.77878,0.0,99.999985,283.67612,1.0,0.0014843242,0.125
126.4,34.74,2017-01-07 17:00:00,-2.514535,-4.322329,278.03073,280.44617,0.0,99.999985,283.6755,0.9936368,0.00094049657,0.125
126.4,34.74,2017-01-07 18:00:00,-3.0620832,-3.8339138,278.01276,280.4218,0.0,99.999985,283.67517,0.99218714,0.00083405105,0.125
126.4,34.74,2017-01-07 19:00:00,-3.3758092,-3.365716,278.02005,280.42633,0.0,99.999985,283.6724,0.9967345,0.00041190814,0.125
126.4,34.74,2017-01-07 20:00:00,-3.2795045,-2.7641528,277.88477,280.39746,0.0,99.999985,283.67178,0.9835961,1.7740764e-05,0.125
126.4,34.74,2017-01-08 06:00:00,3.6838646,-3.8367512,278.2053,283.2855,1195297.9,99.999985,283.65787,0.06227398,0.0,1076333.6
126.4,34.74,2017-01-08 07:00:00,3.4672842,-4.070141,278.10312,283.0362,789949.0,99.999985,283.65756,0.06787419,0.0,753870.56
126.4,34.74,2017-01-08 08:00:00,3.1602874,-4.092841,278.15027,281.97775,320776.25,99.999985,283.6551,0.15306792,0.0,300808.12
126.4,34.74,2017-01-08 09:00:00,3.0837483,-4.3599267,278.37537,281.3454,24575.0,99.999985,283.65448,0.25455877,0.0,19844.0
126.4,34.74,2017-01-08 10:00:00,3.3306074,-4.8416033,278.22998,280.79352,0.0,99.999985,283.8974,0.71766895,0.0,0.125
126.4,34.74,2017-01-08 11:00:00,3.3356543,-5.504883,278.37088,280.77368,0.0,99.999985,283.8971,0.96333146,2.2724271e-07,0.125
126.4,34.74,2017-01-08 12:00:00,3.3095803,-6.20115,278.32993,280.8258,0.0,99.999985,283.89462,0.79892576,1.2282282e-05,0.125
126.4,34.74,2017-01-08 13:00:00,3.111504,-6.411839,278.37088,280.6156,0.0,99.999985,283.894,0.6861276,1.9105617e-05,0.125
126.4,34.74,2017-01-08 14:00:00,3.1215973,-6.221368,278.17947,280.50455,0.0,99.999985,283.89337,0.8863778,1.2054574e-05,0.125
126.4,34.74,2017-01-08 15:00:00,3.6115308,-6.125245,278.1576,280.41956,0.0,99.999985,283.89276,0.97033554,1.9105617e-05,0.125
126.4,34.74,2017-01-08 16:00:00,4.45346,-6.2618027,277.99927,280.232,0.0,99.999985,283.89246,0.93941987,4.162267e-05,0.125
126.4,34.74,2017-01-08 17:00:00,5.23399,-6.602665,276.71494,279.74188,0.0,99.999985,283.8906,0.98101723,5.2995514e-05,0.125
126.4,34.74,2017-01-08 18:00:00,5.516596,-7.131161,276.15472,279.4733,0.0,99.999985,283.88907,0.9542063,4.4352375e-05,0.125
126.4,34.74,2017-01-08 19:00:00,5.7941546,-6.99886,275.65625,279.36166,0.0,99.999985,283.8875,0.8920849,3.707409e-05,0.125
126.4,34.74,2017-01-08 20:00:00,6.133534,-6.9651637,274.7834,279.1299,0.0,99.999985,283.8869,0.944135,5.2085612e-05,0.125
126.4,34.74,2017-01-09 06:00:00,4.031234,-8.983734,272.88605,279.82913,1259555.8,99.999985,283.8733,0.8958082,0.0,566889.3
126.4,34.74,2017-01-09 07:00:00,3.8281112,-8.696431,272.86865,279.4801,832590.4,99.999985,283.87268,0.75265896,0.0,229425.25
126.4,34.74,2017-01-09 08:00:00,3.5270014,-8.344929,272.7014,278.51627,342590.0,99.999985,283.8705,0.9118459,0.0,208872.62
126.4,34.74,2017-01-09 09:00:00,3.167016,-7.945896,272.4993,278.1355,28006.75,99.999985,283.8696,0.79842216,0.0,11457.625
126.4,34.74,2017-01-09 10:00:00,2.9819765,-6.9318223,272.04013,277.4057,0.0,99.999985,283.37292,0.52997726,0.0,0.125
126.4,34.74,2017-01-09 11:00:00,3.0097322,-6.4912906,271.6837,277.34396,0.0,99.999985,283.3723,0.31039324,0.0,0.125
126.4,34.74,2017-01-09 12:00:00,2.9891257,-6.44589,271.41425,277.19437,0.0,99.999985,283.36984,0.088688135,0.0,0.125
126.4,34.74,2017-01-09 13:00:00,2.3940558,-6.260384,271.21777,277.12183,0.0,99.999985,283.3692,0.06553951,0.0,0.125
126.4,34.74,2017-01-09 14:00:00,2.0643492,-6.0415373,271.14255,276.67874,0.0,99.999985,283.3686,0.08623135,0.0,0.125
126.4,34.74,2017-01-09 15:00:00,2.0206127,-5.751396,271.21158,276.50818,0.0,99.999985,283.36612,0.15375459,0.0,0.125
126.4,34.74,2017-01-09 16:00:00,2.2338285,-5.638958,271.30365,276.40506,0.0,99.999985,283.36365,0.18529597,0.0,0.125
126.4,34.74,2017-01-09 17:00:00,2.5748897,-5.5378695,271.394,276.30023,0.0,102.19809,283.36487,0.4934613,0.0,0.125
126.4,34.74,2017-01-09 18:00:00,3.078281,-5.977692,271.42938,276.31668,0.0,108.27937,283.3624,0.6065799,0.0,0.125
126.4,34.74,2017-01-09 19:00:00,3.3121037,-6.4834876,271.4047,276.3235,0.0,114.77272,283.3618,0.88401264,0.0,0.125
126.4,34.74,2017-01-09 20:00:00,3.343224,-6.9573603,271.20206,276.41754,0.0,116.94763,283.36148,0.8063724,0.0,0.125
126.4,34.74,2017-01-10 06:00:00,4.0409064,-7.841261,270.68057,278.6347,1258727.4,120.163605,283.34756,0.9814445,0.0,206156.0
126.4,34.74,2017-01-10 07:00:00,3.9883385,-7.7660656,270.7586,278.97015,842333.56,120.163605,283.34726,0.98089516,2.7292408e-06,165917.0
126.4,34.74,2017-01-10 08:00:00,3.2826653,-7.889145,272.22873,278.43243,348940.88,120.163605,283.34634,0.7978881,4.162267e-05,75202.125
126.4,34.74,2017-01-10 09:00:00,2.3027978,-8.164034,273.25317,277.8471,29584.625,120.163605,283.34387,0.619993,3.184285e-05,14489.25
126.4,34.74,2017-01-10 10:00:00,1.251858,-6.4090014,271.55905,276.94675,0.0,101.49541,283.24158,0.46579587,3.4114346e-06,0.125
126.4,34.74,2017-01-10 11:00:00,1.8931878,-6.1908636,270.291,276.74106,0.0,102.45597,283.24158,0.6202066,0.0,0.125
126.4,34.74,2017-01-10 12:00:00,2.7468925,-7.1315155,269.6011,276.39713,0.0,102.788895,283.24033,0.7575878,0.0,0.125
126.4,34.74,2017-01-10 13:00:00,2.664886,-7.795505,269.2239,275.91382,0.0,108.78558,283.2394,0.9390078,0.0,0.125
126.4,34.74,2017-01-10 14:00:00,2.6186266,-8.110475,268.66928,275.27975,0.0,112.55415,283.23785,0.96273637,0.0,0.125
126.4,34.74,2017-01-10 15:00:00,2.4962482,-8.218657,268.63785,275.02875,0.0,115.02105,283.23633,0.9763936,0.0,0.125
126.4,34.74,2017-01-10 16:00:00,2.3242455,-8.115795,268.61823,274.97266,0.0,117.40199,283.23383,0.7717333,0.0,0.125
126.4,34.74,2017-01-10 17:00:00,2.0651903,-7.964695,268.3207,274.63666,0.0,117.80995,283.23352,0.9305998,2.2724271e-07,0.125
126.4,34.74,2017-01-10 18:00:00,1.9962211,-8.251643,268.37347,274.5341,0.0,117.57118,283.2326,0.9457983,1.1371449e-06,0.125
126.4,34.74,2017-01-10 19:00:00,1.8448253,-8.173965,268.4296,274.47177,0.0,117.04178,283.23105,0.9606153,4.776288e-06,0.125
126.4,34.74,2017-01-10 20:00:00,1.4524577,-8.043083,268.1405,274.1573,0.0,116.44143,283.22952,0.9436619,7.733237e-06,0.125
126.4,34.74,2017-01-11 06:00:00,3.333972,-4.60644,267.916,276.86743,1273204.1,115.40991,283.21838,1.0,0.0,189619.38
126.4,34.74,2017-01-11 07:00:00,3.578308,-4.8369923,268.12424,277.18814,843871.94,115.48905,283.2159,1.0,6.821938e-07,86069.0
126.4,34.74,2017-01-11 08:00:00,3.5354123,-4.664255,268.67657,277.1751,354147.75,115.615944,283.2153,0.9502388,2.2724271e-07,26301.125
126.4,34.74,2017-01-11 09:00:00,3.7868977,-4.2638044,269.1324,277.5094,32030.25,115.625496,283.215,0.8957472,2.2724271e-07,2992.5
126.4,34.74,2017-01-11 10:00:00,3.1708007,-4.6575165,269.31427,276.93826,0.0,118.96836,282.8367,0.91025895,1.8193386e-06,0.125
126.4,34.74,2017-01-11 11:00:00,3.7583008,-3.958057,269.3227,277.07367,0.0,118.953354,282.83606,0.82907844,4.549045e-06,0.125
126.4,34.74,2017-01-11 12:00:00,3.395792,-4.2847314,269.75323,277.02606,0.0,118.66818,282.83545,0.8747959,2.3654662e-05,0.125
126.4,34.74,2017-01-11 13:00:00,2.3646178,-4.642619,269.96036,276.79944,0.0,118.4949,282.83298,0.8618101,2.5474e-05,0.125
126.4,34.74,2017-01-11 14:00:00,2.123646,-4.551817,269.76895,276.7864,0.0,118.4758,282.83267,0.91289884,1.0007527e-05,0.125
126.4,34.74,2017-01-11 15:00:00,1.780482,-4.212019,270.0614,276.79886,0.0,118.15243,282.8299,0.6499321,2.2724271e-07,0.125
126.4,34.74,2017-01-11 16:00:00,1.250176,-3.280589,270.10294,276.77563,0.0,117.61757,282.82928,0.4281965,7.733237e-06,0.125
126.4,34.74,2017-01-11 17:00:00,1.9936979,-1.9795668,270.10687,276.55975,0.0,117.3556,282.82864,0.70738405,2.4564099e-05,0.125
126.4,34.74,2017-01-11 18:00:00,3.725078,-1.903662,269.83743,276.60056,0.0,117.332405,282.8268,0.769948,1.3648532e-06,0.125
126.4,34.74,2017-01-11 19:00:00,4.637238,-2.6038303,269.63815,276.83908,0.0,117.32695,282.8265,0.6202676,0.0,0.125
126.4,34.74,2017-01-11 20:00:00,4.5224295,-2.6659021,269.69205,277.05667,0.0,117.332405,282.82556,0.59554726,0.0,0.125
126.4,34.74,2017-01-12 06:00:00,6.7319684,-4.4659805,274.3113,279.51297,1260818.0,115.91066,282.81506,0.97975063,0.00010189647,731979.3
126.4,34.74,2017-01-12 07:00:00,5.6734586,-4.7688904,274.22037,279.60193,836179.94,115.91066,282.8123,0.9644606,4.1395426e-05,337857.88
126.4,34.74,2017-01-12 08:00:00,5.166703,-5.109398,273.67755,279.18375,359867.44,115.91066,282.81165,0.8757725,2.9569492e-06,102211.875
126.4,34.74,2017-01-12 09:00:00,4.4475727,-5.397765,273.66238,279.2506,35107.125,115.91066,282.80917,0.5784414,4.5495108e-07,19529.0
126.4,34.74,2017-01-12 10:00:00,3.9075942,-4.8898416,273.18243,277.99158,0.0,99.999985,282.7279,0.24766147,0.0,0.125
126.4,34.74,2017-01-12 11:00:00,3.227995,-5.134227,273.3413,277.31674,0.0,99.999985,282.7276,0.3067462,2.2724271e-07,0.125
126.4,34.74,2017-01-12 12:00:00,2.6018047,-5.10656,273.0741,276.92294,0.0,99.999985,282.72574,0.12785923,2.2724271e-07,0.125
126.4,34.74,2017-01-12 13:00:00,2.333918,-5.12465,272.30508,276.63907,0.0,103.91864,282.7245,0.23527077,0.0,0.125
126.4,34.74,2017-01-12 14:00:00,2.5252657,-5.469059,271.17905,276.0957,0.0,108.90292,282.72202,0.48821205,0.0,0.125
126.4,34.74,2017-01-12 15:00:00,2.4899397,-5.208358,270.65756,275.76138,0.0,110.791306,282.72202,0.4870981,0.0,0.125
126.4,34.74,2017-01-12 16:00:00,2.6463823,-4.798685,270.26575,275.52795,0.0,111.65909,282.71954,0.5293974,0.0,0.125
126.4,34.74,2017-01-12 17:00:00,2.7595086,-4.628786,269.74817,275.01743,0.0,112.21304,282.71893,0.40082097,0.0,0.125
126.4,34.74,2017-01-12 18:00:00,3.0189843,-5.1902685,269.54834,275.08087,0.0,113.21045,282.71863,0.5988586,6.821938e-07,0.125
126.4,34.74,2017-01-12 19:00:00,3.2284155,-5.6254797,269.52927,275.32227,0.0,113.8913,282.71616,0.6643523,4.3669716e-05,0.125
126.4,34.74,2017-01-12 20:00:00,2.2460241,-5.1083336,269.27216,274.64346,0.0,113.91449,282.71524,0.49242365,4.0713232e-05,0.125
126.4,34.74,2017-01-13 06:00:00,8.828381,-7.4436474,272.59473,278.3933,1319513.9,113.98954,282.70193,0.31472695,9.052409e-05,1129211.2
126.4,34.74,2017-01-13 07:00:00,6.354319,-8.946491,272.77884,277.36945,884777.6,114.31291,282.7004,0.25498605,9.712018e-05,779266.0
126.4,34.74,2017-01-13 08:00:00,4.4265456,-9.25614,271.3059,275.7461,385270.75,114.91326,282.69885,0.51683885,3.2525044e-05,334511.2
126.4,34.74,2017-01-13 09:00:00,4.3962665,-8.900381,269.64603,275.24292,39485.625,115.6446,282.69824,0.8187173,1.0690186e-05,24608.125
126.4,34.74,2017-01-13 10:00:00,4.0400653,-8.124308,268.33865,274.77094,0.0,120.08856,282.80856,0.8463217,1.0235235e-05,0.125
126.4,34.74,2017-01-13 11:00:00,4.285663,-7.884179,267.8138,274.6157,0.0,120.098114,282.80734,0.9138602,8.870382e-06,0.125
126.4,34.74,2017-01-13 12:00:00,4.1977696,-8.026767,267.6527,274.66498,0.0,120.00806,282.8058,0.8892161,6.3683838e-06,0.125
126.4,34.74,2017-01-13 13:00:00,3.9706755,-7.7611,267.56345,274.8276,0.0,119.89618,282.80518,0.9754017,3.639143e-06,0.125
