longitude,latitude,time,d2m,t2m
126.4,34.74,2019-06-10 04:00:00,288.87103,294.1475
126.4,34.74,2019-06-10 05:00:00,289.24847,294.24075
126.4,34.74,2019-06-10 06:00:00,289.4316,294.20233
126.4,34.74,2019-06-10 07:00:00,289.55765,293.92987
126.4,34.74,2019-06-10 08:00:00,289.4952,293.38373
126.4,34.74,2019-06-10 09:00:00,289.1796,293.12955
126.4,34.74,2019-06-10 10:00:00,288.95877,292.10553
126.4,34.74,2019-06-10 11:00:00,289.116,292.09518
126.4,34.74,2019-06-10 12:00:00,289.08127,292.1598
126.4,34.74,2019-06-10 13:00:00,289.05182,292.09335
126.4,34.74,2019-06-10 14:00:00,288.94287,291.94644
126.4,34.74,2019-06-10 15:00:00,288.80685,291.866
126.4,34.74,2019-06-10 16:00:00,288.7786,291.7258
126.4,34.74,2019-06-10 17:00:00,288.8357,291.50272
126.4,34.74,2019-06-10 18:00:00,288.92462,291.35947
126.4,34.74,2019-06-10 19:00:00,288.967,291.21927
126.4,34.74,2019-06-10 20:00:00,288.93698,291.2205
126.4,34.74,2019-06-10 21:00:00,288.96408,291.32227
126.4,34.74,2019-06-10 22:00:00,288.38818,291.7343
126.4,34.74,2019-06-10 23:00:00,288.19504,291.7459
126.4,34.74,2019-06-11 00:00:00,288.17972,291.69348
126.4,34.74,2019-06-11 01:00:00,288.1597,291.66544
126.4,34.74,2019-06-11 02:00:00,288.0608,292.39508
126.4,34.74,2019-06-11 03:00:00,288.12674,292.85284
126.4,34.74,2019-06-11 04:00:00,288.37698,293.06616
126.4,34.74,2019-06-11 05:00:00,288.80154,293.18015
126.4,34.74,2019-06-11 06:00:00,289.07773,293.1978
126.4,34.74,2019-06-11 07:00:00,289.1113,293.22342
126.4,34.74,2019-06-11 08:00:00,289.063,293.27646
126.4,34.74,2019-06-11 09:00:00,288.9941,293.04605
126.4,34.74,2019-06-11 10:00:00,288.70145,291.8934
126.4,34.74,2019-06-11 11:00:00,288.80154,291.7063
126.4,34.74,2019-06-11 12:00:00,289.10422,291.46368
126.4,34.74,2019-06-11 13:00:00,289.17017,291.24548
126.4,34.74,2019-06-11 14:00:00,289.08127,290.73712
126.4,34.74,2019-06-11 15:00:00,289.14722,290.6018
126.4,34.74,2019-06-11 16:00:00,289.18314,290.51282
126.4,34.74,2019-06-11 17:00:00,289.24142,290.30862
126.4,34.74,2019-06-11 18:00:00,289.16724,290.13367
126.4,34.74,2019-06-11 19:00:00,289.17548,290.0136
126.4,34.74,2019-06-11 20:00:00,289.25732,289.92157
126.4,34.74,2019-06-11 21:00:00,289.39157,289.97095
126.4,34.74,2019-06-11 22:00:00,289.05887,291.31497
126.4,34.74,2019-06-11 23:00:00,288.88104,291.55328
126.4,34.74,2019-06-12 00:00:00,288.73383,292.0013
126.4,34.74,2019-06-12 01:00:00,288.91815,292.63156
126.4,34.74,2019-06-12 02:00:00,289.00766,293.99268
126.4,34.74,2019-06-12 03:00:00,289.28854,294.87466
126.4,34.74,2019-06-12 04:00:00,289.44574,295.23428
126.4,34.74,2019-06-12 05:00:00,289.68304,295.40436
126.4,34.74,2019-06-12 06:00:00,289.69894,294.8966
126.4,34.74,2019-06-12 07:00:00,289.8132,294.3017
126.4,34.74,2019-06-12 08:00:00,289.86206,293.5727
126.4,34.74,2019-06-12 09:00:00,289.70483,293.22525
126.4,34.74,2019-06-12 10:00:00,289.25085,292.01288
126.4,34.74,2019-06-12 11:00:00,289.20197,291.85867
126.4,34.74,2019-06-12 12:00:00,289.21906,291.6557
126.4,34.74,2019-06-12 13:00:00,289.13544,291.7703
126.4,34.74,2019-06-12 14:00:00,289.0954,291.215
126.4,34.74,2019-06-12 15:00:00,289.05182,290.95047
126.4,34.74,2019-06-12 16:00:00,288.95523,290.78345
126.4,34.74,2019-06-12 17:00:00,288.92285,290.5445
126.4,34.74,2019-06-12 18:00:00,289.02237,290.6012
126.4,34.74,2019-06-12 19:00:00,289.28735,290.63898
126.4,34.74,2019-06-12 20:00:00,289.39746,290.54208
126.4,34.74,2019-06-12 21:00:00,289.63184,290.66458
126.4,34.74,2019-06-12 22:00:00,289.86914,292.09152
126.4,34.74,2019-06-12 23:00:00,289.6919,292.79248
126.4,34.74,2019-06-13 00:00:00,289.87207,293.51053
126.4,34.74,2019-06-13 01:00:00,290.13354,293.97437
126.4,34.74,2019-06-13 02:00:00,290.37378,295.0368
126.4,34.74,2019-06-13 03:00:00,290.5616,295.39276
126.4,34.74,2019-06-13 04:00:00,290.68762,295.48297
126.4,34.74,2019-06-13 05:00:00,290.5316,295.5226
126.4,34.74,2019-06-13 06:00:00,290.38498,295.49274
126.4,34.74,2019-06-13 07:00:00,290.1147,295.40497
126.4,34.74,2019-06-13 08:00:00,289.75195,294.67474
126.4,34.74,2019-06-13 09:00:00,289.52585,294.3523
126.4,34.74,2019-06-13 10:00:00,290.13293,293.15332
126.4,34.74,2019-06-13 11:00:00,289.92508,292.92352
126.4,34.74,2019-06-13 12:00:00,289.94333,292.75226
126.4,34.74,2019-06-13 13:00:00,290.09467,292.50723
126.4,34.74,2019-06-13 14:00:00,290.21362,292.15186
126.4,34.74,2019-06-13 15:00:00,290.15295,292.01532
126.4,34.74,2019-06-13 16:00:00,290.13705,292.00192
126.4,34.74,2019-06-13 17:00:00,290.09998,291.83368
126.4,34.74,2019-06-13 18:00:00,290.04285,291.8209
126.4,34.74,2019-06-13 19:00:00,289.97632,291.91293
126.4,34.74,2019-06-13 20:00:00,289.9145,291.92694
126.4,34.74,2019-06-13 21:00:00,289.84793,291.98303
126.4,34.74,2019-06-13 22:00:00,289.75665,292.70715
126.4,34.74,2019-06-13 23:00:00,289.80084,293.029
126.4,34.74,2019-06-14 00:00:00,290.01047,293.12347
126.4,34.74,2019-06-14 01:00:00,290.30075,293.15088
126.4,34.74,2019-06-14 02:00:00,290.85486,293.5794
126.4,34.74,2019-06-14 03:00:00,290.8696,293.86038
126.4,34.74,2019-06-14 04:00:00,290.92966,294.0024
126.4,34.74,2019-06-14 05:00:00,290.86017,293.92743
126.4,34.74,2019-06-14 06:00:00,290.63345,293.43494
126.4,34.74,2019-06-14 07:00:00,290.67175,293.49954
126.4,34.74,2019-06-14 08:00:00,290.80423,293.2978
126.4,34.74,2019-06-14 09:00:00,290.37967,293.44653
126.4,34.74,2019-06-14 10:00:00,290.86548,293.1588
126.4,34.74,2019-06-14 11:00:00,291.13986,293.13504
126.4,34.74,2019-06-14 12:00:00,291.19287,293.0625
126.4,34.74,2019-06-14 13:00:00,291.11044,292.9467
126.4,34.74,2019-06-14 14:00:00,290.8272,292.45358
126.4,34.74,2019-06-14 15:00:00,290.4951,292.2378
126.4,34.74,2019-06-14 16:00:00,290.1506,292.01837
126.4,34.74,2019-06-14 17:00:00,289.81674,291.7386
126.4,34.74,2019-06-14 18:00:00,289.5388,291.64777
126.4,34.74,2019-06-14 19:00:00,289.38745,291.57828
126.4,34.74,2019-06-14 20:00:00,289.26263,291.44296
126.4,34.74,2019-06-14 21:00:00,289.2014,291.43323
126.4,34.74,2019-06-14 22:00:00,289.80142,292.71082
126.4,34.74,2019-06-14 23:00:00,290.10233,293.05032
126.4,34.74,2019-06-15 00:00:00,289.97043,293.46967
126.4,34.74,2019-06-15 01:00:00,289.91037,293.7647
126.4,34.74,2019-06-15 02:00:00,289.9021,294.61075
126.4,34.74,2019-06-15 03:00:00,289.98926,294.935
126.4,34.74,2019-06-15 04:00:00,290.11234,294.84235
126.4,34.74,2019-06-15 05:00:00,290.16003,294.97342
126.4,34.74,2019-06-15 06:00:00,290.1141,294.80884
126.4,34.74,2019-06-15 07:00:00,290.09232,294.6967
126.4,34.74,2019-06-15 08:00:00,290.12292,294.19077
126.4,34.74,2019-06-15 09:00:00,290.2513,293.81042
126.4,34.74,2019-06-15 10:00:00,289.358,292.5633
126.4,34.74,2019-06-15 11:00:00,289.33505,292.42615
126.4,34.74,2019-06-15 12:00:00,289.1625,292.20062
126.4,34.74,2019-06-15 13:00:00,289.08008,292.21585
126.4,34.74,2019-06-15 14:00:00,289.169,292.09335
126.4,34.74,2019-06-15 15:00:00,289.10834,292.16406
126.4,34.74,2019-06-15 16:00:00,289.0683,292.32983
126.4,34.74,2019-06-15 17:00:00,288.94583,291.98483
126.4,34.74,2019-06-15 18:00:00,288.97644,291.9111
126.4,34.74,2019-06-15 19:00:00,289.04416,291.75446
126.4,34.74,2019-06-15 20:00:00,289.24142,291.6435
126.4,34.74,2019-06-15 21:00:00,289.3321,291.62094
126.4,34.74,2019-06-15 22:00:00,289.3486,292.8772
126.4,34.74,2019-06-15 23:00:00,289.28677,293.0887
126.4,34.74,2019-06-16 00:00:00,289.30502,293.35083
126.4,34.74,2019-06-16 01:00:00,289.40512,293.5477
126.4,34.74,2019-06-16 02:00:00,289.45047,294.36142
126.4,34.74,2019-06-16 03:00:00,289.633,294.6528
126.4,34.74,2019-06-16 04:00:00,289.7384,294.69485
126.4,34.74,2019-06-16 05:00:00,289.9021,294.7674
126.4,34.74,2019-06-16 06:00:00,289.93567,294.60403
126.4,34.74,2019-06-16 07:00:00,289.94214,294.52356
126.4,34.74,2019-06-16 08:00:00,289.9669,293.98657
126.4,34.74,2019-06-16 09:00:00,289.9439,293.6879
126.4,34.74,2019-06-16 10:00:00,289.9021,292.6145
126.4,34.74,2019-06-16 11:00:00,289.94922,292.23962
126.4,34.74,2019-06-16 12:00:00,290.0658,291.94766
126.4,34.74,2019-06-16 13:00:00,290.07407,291.65082
126.4,34.74,2019-06-16 14:00:00,290.08997,291.4265
126.4,34.74,2019-06-16 15:00:00,290.2448,291.4265
126.4,34.74,2019-06-16 16:00:00,290.1135,291.07175
126.4,34.74,2019-06-16 17:00:00,290.0346,290.76028
126.4,34.74,2019-06-16 18:00:00,289.98102,290.74078
126.4,34.74,2019-06-16 19:00:00,289.88208,290.58292
126.4,34.74,2019-06-16 20:00:00,290.02402,290.62558
126.4,34.74,2019-06-16 21:00:00,290.09348,290.71823
126.4,34.74,2019-06-16 22:00:00,289.82675,291.63132
126.4,34.74,2019-06-16 23:00:00,289.69247,291.91962
126.4,34.74,2019-06-17 00:00:00,289.6748,292.4103
126.4,34.74,2019-06-17 01:00:00,289.7384,292.84674
126.4,34.74,2019-06-17 02:00:00,289.68777,293.81104
126.4,34.74,2019-06-17 03:00:00,289.86856,294.20538
126.4,34.74,2019-06-17 04:00:00,289.93213,294.1365
126.4,34.74,2019-06-17 05:00:00,289.82556,294.398
126.4,34.74,2019-06-17 06:00:00,289.8497,294.33463
126.4,34.74,2019-06-17 07:00:00,289.84735,294.2773
126.4,34.74,2019-06-17 08:00:00,289.8544,294.02985
126.4,34.74,2019-06-17 09:00:00,289.9351,293.90186
126.4,34.74,2019-06-17 10:00:00,289.92273,292.7169
126.4,34.74,2019-06-17 11:00:00,290.11234,292.35666
126.4,34.74,2019-06-17 12:00:00,290.1147,292.27805
126.4,34.74,2019-06-17 13:00:00,289.9828,292.22684
126.4,34.74,2019-06-17 14:00:00,290.00397,292.32132
126.4,34.74,2019-06-17 15:00:00,289.9563,292.4603
126.4,34.74,2019-06-17 16:00:00,289.9504,292.44687
126.4,34.74,2019-06-17 17:00:00,290.09467,292.01227
126.4,34.74,2019-06-17 18:00:00,290.06168,292.14636
126.4,34.74,2019-06-17 19:00:00,290.1235,292.11407
126.4,34.74,2019-06-17 20:00:00,290.41736,292.29205
126.4,34.74,2019-06-17 21:00:00,290.69882,292.353
126.4,34.74,2019-06-17 22:00:00,291.313,293.17526
126.4,34.74,2019-06-17 23:00:00,291.60565,293.2673
126.4,34.74,2019-06-18 00:00:00,291.64627,293.27036
126.4,34.74,2019-06-18 01:00:00,291.44196,293.19537
126.4,34.74,2019-06-18 02:00:00,291.5185,293.41238
126.4,34.74,2019-06-18 03:00:00,291.5862,293.63303
126.4,34.74,2019-06-18 04:00:00,291.5774,293.74945
126.4,34.74,2019-06-18 05:00:00,291.71753,294.56503
126.4,34.74,2019-06-18 06:00:00,291.68103,294.72168
126.4,34.74,2019-06-18 07:00:00,291.70517,294.79968
126.4,34.74,2019-06-18 08:00:00,291.58975,294.82346
126.4,34.74,2019-06-18 09:00:00,291.50732,294.80334
126.4,34.74,2019-06-18 10:00:00,290.88315,294.0134
126.4,34.74,2019-06-18 11:00:00,290.92258,293.6568
126.4,34.74,2019-06-18 12:00:00,291.10806,293.3423
126.4,34.74,2019-06-18 13:00:00,291.33362,293.12653
126.4,34.74,2019-06-18 14:00:00,291.40723,292.70166
126.4,34.74,2019-06-18 15:00:00,291.40897,292.45786
126.4,34.74,2019-06-18 16:00:00,291.41898,292.3335
126.4,34.74,2019-06-18 17:00:00,291.323,292.02386
126.4,34.74,2019-06-18 18:00:00,291.3124,292.0068
126.4,34.74,2019-06-18 19:00:00,291.38132,292.07687
126.4,34.74,2019-06-18 20:00:00,291.28003,291.9757
126.4,34.74,2019-06-18 21:00:00,291.197,291.97876
126.4,34.74,2019-06-18 22:00:00,291.37247,292.56024
126.4,34.74,2019-06-18 23:00:00,291.08157,293.28317
126.4,34.74,2019-06-19 00:00:00,291.02563,294.0658
126.4,34.74,2019-06-19 01:00:00,291.25763,294.89722
126.4,34.74,2019-06-19 02:00:00,291.6557,296.16568
126.4,34.74,2019-06-19 03:00:00,291.49258,296.8892
126.4,34.74,2019-06-19 04:00:00,291.91302,296.6856
126.4,34.74,2019-06-19 05:00:00,291.94305,296.74777
126.4,34.74,2019-06-19 06:00:00,291.93777,296.47226
126.4,34.74,2019-06-19 07:00:00,291.77054,296.3351
126.4,34.74,2019-06-19 08:00:00,291.55914,296.0145
126.4,34.74,2019-06-19 09:00:00,291.33243,295.90784
126.4,34.74,2019-06-19 10:00:00,291.23056,294.94843
126.4,34.74,2019-06-19 11:00:00,291.1387,294.43274
126.4,34.74,2019-06-19 12:00:00,291.11044,294.24136
126.4,34.74,2019-06-19 13:00:00,291.06097,294.0524
126.4,34.74,2019-06-19 14:00:00,291.09393,293.40994
126.4,34.74,2019-06-19 15:00:00,291.1693,293.11005
126.4,34.74,2019-06-19 16:00:00,291.24115,292.9668
126.4,34.74,2019-06-19 17:00:00,291.207,292.63278
126.4,34.74,2019-06-19 18:00:00,291.17462,292.47247
126.4,34.74,2019-06-19 19:00:00,291.13574,292.35483
126.4,34.74,2019-06-19 20:00:00,290.98972,292.15063
126.4,34.74,2019-06-19 21:00:00,290.9968,292.13358
126.4,34.74,2019-06-19 22:00:00,291.10043,293.3996
126.4,34.74,2019-06-19 23:00:00,291.11456,293.92624
126.4,34.74,2019-06-20 00:00:00,291.06567,294.5059
126.4,34.74,2019-06-20 01:00:00,291.2129,295.0691
126.4,34.74,2019-06-20 02:00:00,291.61624,296.30768
126.4,34.74,2019-06-20 03:00:00,291.89536,296.73862
126.4,34.74,2019-06-20 04:00:00,292.11325,296.6484
126.4,34.74,2019-06-20 05:00:00,292.0314,296.67035
126.4,34.74,2019-06-20 06:00:00,291.96133,296.42654
126.4,34.74,2019-06-20 07:00:00,291.74933,296.28452
126.4,34.74,2019-06-20 08:00:00,291.58032,295.6896
126.4,34.74,2019-06-20 09:00:00,291.4602,295.4257
126.4,34.74,2019-06-20 10:00:00,291.33185,294.448
126.4,34.74,2019-06-20 11:00:00,291.23233,294.17798
126.4,34.74,2019-06-20 12:00:00,291.27768,293.72995
126.4,34.74,2019-06-20 13:00:00,291.28827,293.48798
126.4,34.74,2019-06-20 14:00:00,291.3283,293.14725
126.4,34.74,2019-06-20 15:00:00,291.3342,293.0357
126.4,34.74,2019-06-20 16:00:00,291.2912,293.1643
126.4,34.74,2019-06-20 17:00:00,291.2912,292.74066
126.4,34.74,2019-06-20 18:00:00,291.29474,292.49197
126.4,34.74,2019-06-20 19:00:00,291.3183,292.41214
126.4,34.74,2019-06-20 20:00:00,291.35126,292.3524
126.4,34.74,2019-06-20 21:00:00,291.4237,292.2634
126.4,34.74,2019-06-20 22:00:00,291.2971,293.67813
126.4,34.74,2019-06-20 23:00:00,290.93555,294.22977
126.4,34.74,2019-06-21 00:00:00,290.82132,294.82224
126.4,34.74,2019-06-21 01:00:00,291.12103,295.35925
126.4,34.74,2019-06-21 02:00:00,291.39603,296.47775
126.4,34.74,2019-06-21 03:00:00,291.63745,296.88614
126.4,34.74,2019-06-21 04:00:00,291.7411,297.0056
126.4,34.74,2019-06-21 05:00:00,291.67044,297.1202
126.4,34.74,2019-06-21 06:00:00,291.45963,296.96902
126.4,34.74,2019-06-21 07:00:00,291.26825,296.813
126.4,34.74,2019-06-21 08:00:00,291.31946,296.26807
126.4,34.74,2019-06-21 09:00:00,291.2229,295.92856
126.4,34.74,2019-06-21 10:00:00,290.90906,294.5315
126.4,34.74,2019-06-21 11:00:00,290.96558,294.15237
126.4,34.74,2019-06-21 12:00:00,291.03564,293.86954
126.4,34.74,2019-06-21 13:00:00,291.1057,293.69583
126.4,34.74,2019-06-21 14:00:00,291.15988,293.23135
126.4,34.74,2019-06-21 15:00:00,291.24292,293.02655
126.4,34.74,2019-06-21 16:00:00,291.323,292.84003
126.4,34.74,2019-06-21 17:00:00,291.39072,292.53952
126.4,34.74,2019-06-21 18:00:00,291.38718,292.44992
126.4,34.74,2019-06-21 19:00:00,291.3136,292.3079
126.4,34.74,2019-06-21 20:00:00,291.33362,292.2695
126.4,34.74,2019-06-21 21:00:00,291.4131,292.4792
126.4,34.74,2019-06-21 22:00:00,291.50378,293.83905
126.4,34.74,2019-06-21 23:00:00,291.57504,294.34985
126.4,34.74,2019-06-22 00:00:00,291.79938,294.782
126.4,34.74,2019-06-22 01:00:00,291.8842,295.1319
126.4,34.74,2019-06-22 02:00:00,291.83118,295.9566
126.4,34.74,2019-06-22 03:00:00,291.97073,296.25708
126.4,34.74,2019-06-22 04:00:00,292.14328,296.13885
126.4,34.74,2019-06-22 05:00:00,292.38705,296.12238
126.4,34.74,2019-06-22 06:00:00,292.3164,295.8737
126.4,34.74,2019-06-22 07:00:00,292.28107,295.67133
126.4,34.74,2019-06-22 08:00:00,292.25574,295.03864
126.4,34.74,2019-06-22 09:00:00,292.2581,294.62964
126.4,34.74,2019-06-22 10:00:00,292.13855,294.15723
126.4,34.74,2019-06-22 11:00:00,292.41296,293.92624
126.4,34.74,2019-06-22 12:00:00,292.29755,293.88477
126.4,34.74,2019-06-22 13:00:00,292.2893,293.91098
126.4,34.74,2019-06-22 14:00:00,292.26282,293.5989
126.4,34.74,2019-06-22 15:00:00,291.96307,293.51965
126.4,34.74,2019-06-22 16:00:00,291.5385,293.42578
126.4,34.74,2019-06-22 17:00:00,291.05508,293.25085
126.4,34.74,2019-06-22 18:00:00,290.7324,293.26974
126.4,34.74,2019-06-22 19:00:00,290.44504,293.2978
126.4,34.74,2019-06-22 20:00:00,290.42325,293.1253
126.4,34.74,2019-06-22 21:00:00,290.4268,292.99667
126.4,34.74,2019-06-22 22:00:00,291.09335,293.43555
126.4,34.74,2019-06-22 23:00:00,291.22467,293.33252
126.4,34.74,2019-06-23 00:00:00,291.52322,293.3484
126.4,34.74,2019-06-23 01:00:00,291.79938,293.30206
126.4,34.74,2019-06-23 02:00:00,292.06613,294.12982
126.4,34.74,2019-06-23 03:00:00,292.26163,294.53577
126.4,34.74,2019-06-23 04:00:00,292.3282,294.576
126.4,34.74,2019-06-23 05:00:00,292.34998,294.90027
126.4,34.74,2019-06-23 06:00:00,291.81763,294.49493
126.4,34.74,2019-06-23 07:00:00,291.86298,294.192
126.4,34.74,2019-06-23 08:00:00,291.8677,293.85248
126.4,34.74,2019-06-23 09:00:00,291.77997,293.59647
126.4,34.74,2019-06-23 10:00:00,291.12634,293.26245
126.4,34.74,2019-06-23 11:00:00,291.17285,293.3234
126.4,34.74,2019-06-23 12:00:00,291.16577,293.15332
126.4,34.74,2019-06-23 13:00:00,291.18167,293.04727
126.4,34.74,2019-06-23 14:00:00,291.17932,292.61877
126.4,34.74,2019-06-23 15:00:00,291.1534,292.50723
126.4,34.74,2019-06-23 16:00:00,290.97147,292.28656
126.4,34.74,2019-06-23 17:00:00,291.04034,292.34082
126.4,34.74,2019-06-23 18:00:00,291.1446,292.40726
126.4,34.74,2019-06-23 19:00:00,291.10632,292.14575
126.4,34.74,2019-06-23 20:00:00,291.11633,291.9696
126.4,34.74,2019-06-23 21:00:00,291.32773,292.10248
126.4,34.74,2019-06-23 22:00:00,291.5285,293.29413
126.4,34.74,2019-06-23 23:00:00,291.63864,293.6233
126.4,34.74,2019-06-24 00:00:00,291.69693,293.94208
126.4,34.74,2019-06-24 01:00:00,291.7817,294.23282
126.4,34.74,2019-06-24 02:00:00,291.99194,295.2471
126.4,34.74,2019-06-24 03:00:00,292.3052,295.76337
126.4,34.74,2019-06-24 04:00:00,292.52072,295.945
126.4,34.74,2019-06-24 05:00:00,292.60022,296.1236
126.4,34.74,2019-06-24 06:00:00,292.48834,296.22723
126.4,34.74,2019-06-24 07:00:00,292.4583,295.9834
126.4,34.74,2019-06-24 08:00:00,292.11914,295.60672
126.4,34.74,2019-06-24 09:00:00,291.92657,295.45374
126.4,34.74,2019-06-24 10:00:00,291.90363,294.2432
126.4,34.74,2019-06-24 11:00:00,291.82236,293.96036
126.4,34.74,2019-06-24 12:00:00,291.661,293.75067
126.4,34.74,2019-06-24 13:00:00,291.525,293.60864
126.4,34.74,2019-06-24 14:00:00,291.39838,293.11493
126.4,34.74,2019-06-24 15:00:00,291.27002,293.06128
126.4,34.74,2019-06-24 16:00:00,291.19168,293.11676
126.4,34.74,2019-06-24 17:00:00,291.1911,292.82358
126.4,34.74,2019-06-24 18:00:00,291.25882,292.76505
126.4,34.74,2019-06-24 19:00:00,291.3978,292.68216
126.4,34.74,2019-06-24 20:00:00,291.61096,292.52368
126.4,34.74,2019-06-24 21:00:00,291.8942,292.50784
126.4,34.74,2019-06-24 22:00:00,291.4967,294.3974
126.4,34.74,2019-06-24 23:00:00,291.32712,295.22455
126.4,34.74,2019-06-25 00:00:00,291.84592,296.06143
126.4,34.74,2019-06-25 01:00:00,292.21277,296.5783
126.4,34.74,2019-06-25 02:00:00,292.07672,297.60843
126.4,34.74,2019-06-25 03:00:00,292.6385,297.21286
126.4,34.74,2019-06-25 04:00:00,292.65204,296.90503
126.4,34.74,2019-06-25 05:00:00,292.61258,297.06717
126.4,34.74,2019-06-25 06:00:00,292.48126,297.4725
126.4,34.74,2019-06-25 07:00:00,292.17624,297.85043
126.4,34.74,2019-06-25 08:00:00,291.6569,297.32013
126.4,34.74,2019-06-25 09:00:00,291.27118,296.96295
126.4,34.74,2019-06-25 10:00:00,290.67233,296.3095
126.4,34.74,2019-06-25 11:00:00,290.3667,295.8213
126.4,34.74,2019-06-25 12:00:00,290.18948,295.3245
126.4,34.74,2019-06-25 13:00:00,290.01224,295.0423
126.4,34.74,2019-06-25 14:00:00,289.8191,294.53882
126.4,34.74,2019-06-25 15:00:00,289.68835,294.37668
126.4,34.74,2019-06-25 16:00:00,289.719,294.38095
126.4,34.74,2019-06-25 17:00:00,289.72134,294.25598
126.4,34.74,2019-06-25 18:00:00,290.01105,294.33035
126.4,34.74,2019-06-25 19:00:00,290.57635,294.12433
126.4,34.74,2019-06-25 20:00:00,291.31122,293.8159
126.4,34.74,2019-06-25 21:00:00,291.51437,293.5733
126.4,34.74,2019-06-25 22:00:00,291.35245,293.25208
126.4,34.74,2019-06-25 23:00:00,291.54852,293.14847
126.4,34.74,2019-06-26 00:00:00,291.82883,293.14908
126.4,34.74,2019-06-26 01:00:00,292.16446,293.51053
126.4,34.74,2019-06-26 02:00:00,292.54898,293.9488
126.4,34.74,2019-06-26 03:00:00,292.95413,294.40045
126.4,34.74,2019-06-26 04:00:00,293.1867,294.61194
126.4,34.74,2019-06-26 05:00:00,293.94632,295.13007
126.4,34.74,2019-06-26 06:00:00,294.1477,295.11908
126.4,34.74,2019-06-26 07:00:00,294.33322,295.07153
126.4,34.74,2019-06-26 08:00:00,294.53577,295.2605
126.4,34.74,2019-06-26 09:00:00,294.66943,295.39154
126.4,34.74,2019-06-26 10:00:00,294.6035,294.97342
126.4,34.74,2019-06-26 11:00:00,294.6076,294.92526
126.4,34.74,2019-06-26 12:00:00,294.52222,294.84296
126.4,34.74,2019-06-26 13:00:00,294.46216,294.75336
126.4,34.74,2019-06-26 14:00:00,294.43802,294.67047
126.4,34.74,2019-06-26 15:00:00,294.45923,294.68875
126.4,34.74,2019-06-26 16:00:00,294.4445,294.78873
126.4,34.74,2019-06-26 17:00:00,294.46747,294.89355
126.4,34.74,2019-06-26 18:00:00,294.4545,294.93195
126.4,34.74,2019-06-26 19:00:00,294.42508,294.83932
126.4,34.74,2019-06-26 20:00:00,294.4386,294.81738
126.4,34.74,2019-06-26 21:00:00,294.41034,294.71252
126.4,34.74,2019-06-26 22:00:00,294.65707,295.20383
126.4,34.74,2019-06-26 23:00:00,294.56345,295.00085
126.4,34.74,2019-06-27 00:00:00,294.49515,294.9082
126.4,34.74,2019-06-27 01:00:00,294.4398,295.07336
126.4,34.74,2019-06-27 02:00:00,294.47513,295.74448
126.4,34.74,2019-06-27 03:00:00,294.47217,296.3461
126.4,34.74,2019-06-27 04:00:00,294.53696,296.7545
126.4,34.74,2019-06-27 05:00:00,294.37915,297.23358
126.4,34.74,2019-06-27 06:00:00,294.28787,297.07205
126.4,34.74,2019-06-27 07:00:00,294.20248,296.88675
126.4,34.74,2019-06-27 08:00:00,293.9475,296.32355
126.4,34.74,2019-06-27 09:00:00,293.81265,296.0273
126.4,34.74,2019-06-27 10:00:00,293.3787,294.93378
126.4,34.74,2019-06-27 11:00:00,293.31155,294.72168
126.4,34.74,2019-06-27 12:00:00,293.27682,294.45044
126.4,34.74,2019-06-27 13:00:00,293.17493,294.1871
126.4,34.74,2019-06-27 14:00:00,293.06012,293.84393
126.4,34.74,2019-06-27 15:00:00,293.19968,293.84943
126.4,34.74,2019-06-27 16:00:00,293.15964,293.74945
126.4,34.74,2019-06-27 17:00:00,292.7021,293.09726
126.4,34.74,2019-06-27 18:00:00,292.71622,293.0686
126.4,34.74,2019-06-27 19:00:00,292.6968,292.98328
126.4,34.74,2019-06-27 20:00:00,292.53662,292.7425
126.4,34.74,2019-06-27 21:00:00,292.60907,292.82846
126.4,34.74,2019-06-27 22:00:00,292.284,293.59402
126.4,34.74,2019-06-27 23:00:00,292.41766,293.85187
126.4,34.74,2019-06-28 00:00:00,292.61377,294.05667
126.4,34.74,2019-06-28 01:00:00,292.781,294.39923
126.4,34.74,2019-06-28 02:00:00,292.84695,295.28305
126.4,34.74,2019-06-28 03:00:00,293.01123,295.7786
126.4,34.74,2019-06-28 04:00:00,293.08426,295.7847
126.4,34.74,2019-06-28 05:00:00,292.9176,295.87552
126.4,34.74,2019-06-28 06:00:00,292.92172,295.74997
126.4,34.74,2019-06-28 07:00:00,292.9182,295.5744
126.4,34.74,2019-06-28 08:00:00,292.9435,294.93137
126.4,34.74,2019-06-28 09:00:00,292.86697,294.85516
126.4,34.74,2019-06-28 10:00:00,292.72977,294.29865
126.4,34.74,2019-06-28 11:00:00,292.68738,293.886
126.4,34.74,2019-06-28 12:00:00,292.63202,294.1554
126.4,34.74,2019-06-28 13:00:00,292.73212,294.3084
126.4,34.74,2019-06-28 14:00:00,292.79868,294.16394
126.4,34.74,2019-06-28 15:00:00,292.7869,294.04935
126.4,34.74,2019-06-28 16:00:00,292.72388,294.10178
126.4,34.74,2019-06-28 17:00:00,292.79984,294.10788
126.4,34.74,2019-06-28 18:00:00,292.8705,294.1219
126.4,34.74,2019-06-28 19:00:00,293.0083,294.27975
126.4,34.74,2019-06-28 20:00:00,293.01654,294.3413
126.4,34.74,2019-06-28 21:00:00,292.92114,294.49857
126.4,34.74,2019-06-28 22:00:00,292.65674,294.62964
